epoch,error
1.0,0.45803848316574064
2.0,0.00067932041338612
3.0,0.0004206543642021277
4.0,0.00021804744415283403
5.0,8.637574100768165e-05
6.0,2.549586738601353e-05
7.0,6.745345743259287e-06
8.0,3.3063051844268036e-06
9.0,5.007545443201841e-06
10.0,1.1311511799860266e-05
11.0,2.3310360130293468e-05
12.0,4.101333196729956e-05
13.0,6.348536071920526e-05
14.0,8.947186743355338e-05
15.0,0.00011772531323809985
16.0,0.00014705071602128162
17.0,0.00017625074188861497
18.0,0.00020408751542598045
19.0,0.00022929805467025293
20.0,0.0002506567683577222
21.0,0.0002670645693659314
22.0,0.00027764385104682464
23.0,0.00028182234109965296
24.0,0.0002793932269337477
25.0,0.00027054314095775636
26.0,0.000255843553067424
27.0,0.0002362050015712843
28.0,0.0002127976518771731
29.0,0.00018694601918821976
30.0,0.0001600099904960022
31.0,0.00013326756906948382
32.0,0.00010781566460261975
33.0,8.450263860365284e-05
34.0,6.390015305972533e-05
35.0,4.631365973279029e-05
36.0,3.1823199157976735e-05
37.0,2.034151712461064e-05
38.0,1.167595893760966e-05
39.0,5.583517960057155e-06
40.0,1.8130088333523947e-06
41.0,1.3275695802035064e-07
42.0,3.453071642739702e-07
43.0,2.2921922476713145e-06
44.0,5.852088514203391e-06
45.0,1.0935239181429134e-05
46.0,1.747629685443461e-05
47.0,2.5427006918259547e-05
48.0,3.4749555660512925e-05
49.0,4.54109719310294e-05
50.0,5.737868153195803e-05
51.0,7.061713522396774e-05
52.0,8.508533030606619e-05
53.0,0.0001007349945697811
54.0,0.0001175091796558953
55.0,0.00013534100422863866
56.0,0.00015415228651665197
57.0,0.0001738518051322965
58.0,0.00019433292485996725
59.0,0.00021547032299977788
60.0,0.00023711556121997838
61.0,0.0002590912877271421
62.0,0.00028118396198998426
63.0,0.0003031352321387727
64.0,0.0003246325609910282
65.0,0.0003453005231711615
66.0,0.0003646955228731789
67.0,0.00038230855825720884
68.0,0.0003975828133980017
69.0,0.00040995430892404013
70.0,0.0004189224809433212
71.0,0.00042415032369230694
72.0,0.00042557851769298133
73.0,0.00042351794690202656
74.0,0.00041867266841380416
75.0,0.0004120583766069468
76.0,0.0004048251037534925
77.0,0.00039804407950195473
78.0,0.00039253802828098037
79.0,0.00038880555962676516
80.0,0.0003870389366634755
81.0,0.00038719858553590405
82.0,0.00038910231009284545
83.0,0.00039250151603657595
84.0,0.00039713409117052073
85.0,0.00040275500222365786
86.0,0.00040915033450195505
87.0,0.00041614092387614275
88.0,0.0004235803926456576
89.0,0.00043135076173919163
90.0,0.0004393574715318788
91.0,0.00044752472983148093
92.0,0.00045579155488943094
93.0,0.0004641085847167813
94.0,0.0004724355851257707
95.0,0.0004807395387609642
96.0,0.000488993192141291
97.0,0.0004971739520445823
98.0,0.00050526304296721
99.0,0.0005132448574611838
100.0,0.0005211064483222884
101.0,0.0005288371252507673
102.0,0.0005364281289746451
103.0,0.0005438723634711458
104.0,0.0005511641724428728
105.0,0.0005582991501346861
106.0,0.0005652739793447759
107.0,0.0005720862914198801
108.0,0.0005787345443749777
109.0,0.000585217916219816
110.0,0.0005915362112343164
111.0,0.0005976897774014517
112.0,0.0006036794335406668
113.0,0.0006095064049299404
114.0,0.000615172266388692
115.0,0.0006206788919365274
116.0,0.0006260284102569055
117.0,0.0006312231652892119
118.0,0.0006362656813525761
119.0,0.0006411586322741583
120.0,0.00064590481405558
121.0,0.0006505071206654729
122.0,0.000654968522594678
123.0,0.0006592920478540444
124.0,0.0006634807651338854
125.0,0.000667537768878714
126.0,0.0006714661660620242
127.0,0.0006752690644731817
128.0,0.0006789495623525598
129.0,0.0006825107392322221
130.0,0.0006859556478577761
131.0,0.0006892873070829211
132.0,0.0006925086956417646
133.0,0.0006956227467157511
134.0,0.0006986323432219155
135.0,0.0007015403137574952
136.0,0.0007043494291431619
137.0,0.000707062399512885
138.0,0.0007096818719036644
139.0,0.0007122104283023351
140.0,0.0007146505841104279
141.0,0.0007170047869909029
142.0,0.0007192754160632647
143.0,0.0007214647814158052
144.0,0.0007235751239056455
145.0,0.0007256086152190657
146.0,0.0007275673581662527
147.0,0.0007294533871860291
148.0,0.00073126866903762
149.0,0.0007330151036578154
150.0,0.0007346945251632237
151.0,0.0007363087029785689
152.0,0.0007378593430732222
153.0,0.0007393480892893624
154.0,0.0007407765247464043
155.0,0.0007421461733073989
156.0,0.0007434585010942777
157.0,0.0007447149180399862
158.0,0.0007459167794664365
159.0,0.0007470653876783988
160.0,0.0007481619935643274
161.0,0.0007492077981960327
162.0,0.0007502039544200831
163.0,0.0007511515684344845
164.0,0.0007520517013451548
165.0,0.0007529053706972337
166.0,0.0007537135519770635
167.0,0.0007544771800812759
168.0,0.0007551971507498526
169.0,0.0007558743219607484
170.0,0.0007565095152839501
171.0,0.0007571035171932934
172.0,0.0007576570803347932
173.0,0.0007581709247505263
174.0,0.0007586457390573567
175.0,0.0007590821815800862
176.0,0.0007594808814388446
177.0,0.0007598424395906283
178.0,0.0007601674298251546
179.0,0.0007604563997152728
180.0,0.0007607098715222235
181.0,0.0007609283430562436
182.0,0.000761112288492937
183.0,0.0007612621591459726
184.0,0.000761378384196626
185.0,0.0007614613713807435
186.0,0.0007615115076336646
187.0,0.0007615291596936343
188.0,0.0007615146746642603
189.0,0.0007614683805363878
190.0,0.000761390586669974
191.0,0.0007612815842361952
192.0,0.0007611416466201862
193.0,0.0007609710297846898
194.0,0.0007607699725947079
195.0,0.0007605386971033818
196.0,0.0007602774087990165
197.0,0.0007599862968132747
198.0,0.0007596655340903142
199.0,0.0007593152775166825
200.0,0.0007589356680115129
201.0,0.0007585268305766431
202.0,0.0007580888743059614
203.0,0.0007576218923533523
204.0,0.0007571259618582717
205.0,0.0007566011438280459
206.0,0.000756047482975605
207.0,0.0007554650075114526
208.0,0.0007548537288882091
209.0,0.0007542136414961222
210.0,0.0007535447223075519
211.0,0.0007528469304682854
212.0,0.000752120206833275
213.0,0.0007513644734441124
214.0,0.0007505796329452502
215.0,0.0007497655679356703
216.0,0.0007489221402523174
217.0,0.0007480491901812742
218.0,0.0007471465355921718
219.0,0.0007462139709908406
