[0.80282418 0.86449481 0.31789383 0.05074032 0.0048597  0.00941253],[0.42916551 0.61679446 0.9431291  0.95027449 0.43288072 0.07336198],[0.12521081 0.47636957 0.44432047 0.88052691 0.54866356 0.57853258],[0.75755512 0.53965376 0.35794052 0.6385817  0.07597409 0.50823185],[0.32222592 0.00470719 0.39546388 0.41100131 0.91434718 0.89066043],[0.67919666 0.64036089 0.24709727 0.85766211 0.96432929 0.21303549],[0.1485241  0.79592268 0.57986553 0.96075811 0.08030349 0.99014862],[0.23967319 0.26850855 0.85632845 0.9114155  0.41828471 0.02760804],[0.03504295 0.02135097 0.64736358 0.30251229 0.38414959 0.12181443],[0.94343695 0.38860363 0.70158942 0.57010827 0.11729388 0.87042785],[0.96571304 0.14627329 0.90172536 0.91325011 0.96635178 0.90884706],[0.21592157 0.0978403  0.83816145 0.67984316 0.30410163 0.14049045]
"[0.94879288 0.01746363 0.94318215 0.83231022 0.52791972 0.15406259
 0.48120088 0.44811782 0.1579032  0.57639495 0.42779537 0.91758945]","[0.55072001 0.54131952 0.7986836  0.01375908 0.66671381 0.61402428
 0.52925907 0.68954    0.22740356 0.60865452 0.76855295 0.93832722]","[0.71897195 0.17009375 0.08088485 0.26922644 0.51682166 0.28971303
 0.65519364 0.15521748 0.16792406 0.93881619 0.81082929 0.68908087]","[0.97372631 0.23874201 0.28959335 0.02541429 0.90047466 0.34494778
 0.2178257  0.98718111 0.9803945  0.25313652 0.8689904  0.20306908]","[0.53357333 0.28331711 0.48787808 0.69751154 0.51059395 0.53962721
 0.10481698 0.59281281 0.25679337 0.32304004 0.74670812 0.32642811]","[0.35327231 0.83044524 0.94639268 0.50429664 0.43555781 0.1729126
 0.41970748 0.34613581 0.93434574 0.06597456 0.71689843 0.43803064]","[0.86443195 0.45089185 0.91979939 0.15644935 0.37207902 0.19351638
 0.94315122 0.87605403 0.60565822 0.86411943 0.49118123 0.22538909]","[0.08371335 0.00824399 0.91742642 0.7826586  0.36928417 0.62544849
 0.23994369 0.84965823 0.26355046 0.28214246 0.75298249 0.10272345]","[0.08386584 0.96131596 0.81453572 0.56917759 0.38019312 0.91400779
 0.33894619 0.53378254 0.86286776 0.14354625 0.44414067 0.33304221]","[0.87608697 0.53199485 0.66366946 0.04452651 0.6631493  0.21703591
 0.01623302 0.90540638 0.74086209 0.13564557 0.07886046 0.27947582]","[0.58812469 0.70674139 0.43532655 0.52062547 0.96839641 0.10644022
 0.72386131 0.79069559 0.91534152 0.4218865  0.92941584 0.65218421]","[0.86920822 0.56810153 0.13110184 0.49506762 0.85405447 0.87449649
 0.14899086 0.42512434 0.54697848 0.85483884 0.08251424 0.22574343]"
"[0.4844233  0.22036106 0.53900917 0.70560107 0.03540547 0.37480551
 0.95862122 0.82257834 0.92061014 0.86722593 0.01084729 0.03952969]","[0.52724971 0.00422478 0.64865339 0.09070572 0.26720612 0.5445312
 0.7896693  0.08390404 0.15679346 0.91082277 0.55841219 0.64800715]","[0.73045215 0.92007459 0.74262709 0.67622987 0.2664042  0.10191644
 0.55952685 0.42021839 0.25730955 0.49051307 0.02410196 0.0671198 ]","[0.05066285 0.13994247 0.03426054 0.88731704 0.33591614 0.31423512
 0.31543731 0.94045643 0.41882876 0.13919133 0.73601052 0.43702951]","[2.24125155e-04 9.86309711e-01 5.54844913e-01 3.76765890e-01
 2.87933956e-01 7.60642859e-01 6.47485105e-01 4.40398558e-01
 3.72341778e-01 2.47886649e-01 3.60943762e-01 3.16392370e-01]","[0.18065493 0.55168054 0.0239571  0.69599683 0.64161339 0.34957517
 0.90879451 0.59687583 0.76247387 0.31286983 0.1182586  0.97993456]","[0.41666759 0.07940288 0.69737252 0.18911242 0.79978892 0.2212097
 0.90636227 0.4044775  0.50126205 0.57981769 0.17794633 0.78717042]","[0.32453839 0.08906704 0.69778417 0.42024337 0.24796422 0.82777369
 0.2332695  0.24499773 0.24615208 0.81780066 0.31261294 0.8080712 ]","[0.4507509  0.90359269 0.31300481 0.85326091 0.97279686 0.50912385
 0.19803046 0.31379651 0.85663581 0.39311162 0.30736593 0.7789063 ]","[0.49371443 0.04107957 0.9590061  0.96101025 0.92480342 0.11516237
 0.55429339 0.12066736 0.89500009 0.59499093 0.26446281 0.22340918]","[0.33798722 0.12346356 0.04451474 0.54572822 0.41125696 0.37273924
 0.10612303 0.32521263 0.01937518 0.2838005  0.01925464 0.33985012]","[0.0238108  0.89562113 0.29891934 0.09682112 0.99606444 0.39615713
 0.55043085 0.05162057 0.6084219  0.01845927 0.67684743 0.63088994]"
"[0.02542685 0.31830284 0.65330669 0.29087597 0.76572525 0.23155465
 0.85981814 0.41269626 0.51091584 0.32557627 0.98283976 0.24241649]","[0.34318335 0.82893017 0.43253147 0.59537546 0.34658793 0.51593704
 0.17922142 0.73058889 0.58860302 0.41178621 0.9709647  0.32630305]","[0.11639751 0.03773463 0.5924992  0.41967793 0.3564039  0.17003783
 0.45451102 0.55642146 0.41956704 0.45692287 0.5928616  0.23159629]","[0.38794587 0.7009184  0.68137852 0.3213774  0.93449878 0.04797594
 0.96998578 0.06005055 0.19119939 0.19429512 0.50035608 0.34266587]","[0.88205503 0.12265858 0.29026784 0.54511202 0.38784026 0.62780883
 0.68795657 0.09492035 0.6503358  0.52250643 0.89546367 0.29322003]","[0.49660208 0.96246738 0.17979866 0.72023766 0.16579913 0.02050297
 0.59368262 0.98007057 0.59172846 0.34233221 0.91924758 0.62111835]","[0.35412881 0.82779008 0.02497159 0.93792141 0.30263206 0.90883485
 0.42402148 0.09072373 0.71061274 0.72954663 0.80245048 0.98720651]","[0.7861579  0.36129036 0.98460111 0.82400967 0.75254339 0.7615507
 0.11030636 0.32551141 0.78819332 0.9792375  0.49476476 0.65300073]","[0.8979681  0.03454992 0.31499181 0.22928505 0.9086687  0.72200932
 0.20318072 0.22005514 0.52159523 0.89003699 0.67228419 0.9703195 ]","[0.26838785 0.47646509 0.57170629 0.23137156 0.33850527 0.40786985
 0.79590619 0.77587864 0.38961417 0.80302114 0.76355509 0.56867915]","[0.22903579 0.57537356 0.11229899 0.44299469 0.48034881 0.3895395
 0.26317592 0.8589071  0.38525835 0.35245523 0.67041089 0.67074729]","[0.43715127 0.15736893 0.96917004 0.30943597 0.15524917 0.30879193
 0.1842818  0.15734238 0.76698961 0.98103675 0.83551779 0.74701015]"
"[0.74546218 0.69577552 0.70867839 0.35752248 0.16000434 0.79628237
 0.8787672  0.08946721 0.88452147 0.81234455 0.27756868 0.57360866]","[0.30037717 0.89480394 0.27073087 0.38179184 0.32658184 0.10539469
 0.11264241 0.59735747 0.75556216 0.88159217 0.277358   0.33590652]","[0.72057039 0.6212094  0.53527816 0.3576203  0.17313926 0.77008857
 0.50384685 0.64544236 0.21321523 0.91672476 0.2197478  0.74246126]","[0.75399374 0.21884678 0.56780801 0.19453674 0.1041674  0.28590378
 0.95457297 0.65757426 0.46527374 0.60456248 0.02073987 0.20920692]","[0.13816891 0.70439926 0.08049931 0.85323537 0.70488123 0.2233069
 0.10214934 0.87300855 0.74007525 0.67761892 0.48619006 0.30706522]","[0.60197213 0.30829302 0.61200944 0.51500993 0.27077067 0.63327669
 0.60458489 0.39922271 0.09120864 0.5380755  0.28854557 0.41404252]","[0.01863118 0.6562038  0.65446883 0.83909121 0.11703828 0.99247276
 0.83859347 0.79913949 0.28361325 0.51777557 0.49133516 0.21618671]","[0.61422627 0.04011036 0.97719876 0.63832518 0.69343316 0.42590934
 0.11332594 0.97844129 0.43790336 0.7277418  0.68104588 0.27875629]","[0.77601533 0.78637489 0.57433325 0.98271835 0.38412124 0.68889205
 0.53740684 0.9712418  0.15265168 0.57024179 0.89905852 0.83838322]","[0.78555801 0.68193192 0.69487697 0.3214551  0.47507452 0.4210903
 0.66721655 0.14792775 0.95865175 0.98588504 0.45576456 0.4249652 ]","[0.67505763 0.73697431 0.45331963 0.17526977 0.73984379 0.22220586
 0.0124461  0.75414983 0.32588989 0.32346174 0.04022321 0.92143222]","[0.54140821 0.38937923 0.23169474 0.08114121 0.02627962 0.49519829
 0.4771279  0.21528064 0.22729262 0.88082579 0.93684556 0.33247939]"
"[0.2875586  0.19547042 0.23482281 0.8192713  0.46703338 0.05459373
 0.63401879 0.89907074 0.4266659  0.01220316 0.05118051 0.20126371]","[0.80124249 0.9649461  0.98630252 0.29675184 0.90547176 0.31845339
 0.07466548 0.01467275 0.29830686 0.60920803 0.65300482 0.5454233 ]","[0.99293357 0.08113528 0.50435711 0.73944904 0.80225238 0.60561302
 0.18008811 0.06095103 0.79899151 0.5247641  0.96204901 0.78521448]","[0.94772614 0.14139693 0.05427962 0.61637478 0.14009076 0.80533819
 0.22251317 0.58910589 0.91399244 0.33796331 0.95367838 0.34502821]","[0.79872478 0.57139707 0.52362531 0.56087642 0.15847183 0.63772137
 0.25446947 0.37560405 0.42947082 0.98532762 0.89278372 0.9152006 ]","[0.54726486 0.83270253 0.55458943 0.00380513 0.75666089 0.00866431
 0.02744702 0.06922703 0.37850149 0.63182269 0.18420308 0.57534256]","[0.59602211 0.52689294 0.46702784 0.42923585 0.73211488 0.46639944
 0.6019434  0.88284616 0.1928986  0.89948007 0.38955765 0.12406383]","[0.31230409 0.62091903 0.33779039 0.30490419 0.64363402 0.60291979
 0.46613298 0.58242295 0.67431254 0.35388177 0.79380107 0.79755389]","[0.8623751  0.48145967 0.20960713 0.27227024 0.69159732 0.61365571
 0.22857101 0.35738298 0.29885192 0.99959311 0.00919104 0.69343255]","[0.40378829 0.63141746 0.31669139 0.54786059 0.92251987 0.52798025
 0.31631999 0.55310638 0.07792573 0.54234539 0.62216259 0.3021279 ]","[0.18456148 0.94652765 0.6740307  0.9471762  0.56979151 0.77162933
 0.47954001 0.43376437 0.04647883 0.99659499 0.98746834 0.09318258]","[0.56332111 0.82629676 0.11135146 0.18825394 0.83594984 0.17806812
 0.35426058 0.14464044 0.318917   0.19829012 0.81266648 0.41885226]"
"[0.39766148 0.52319982 0.19039445 0.91381919 0.96971877 0.12171781
 0.79418172 0.78925159 0.69262835 0.78115363 0.83417613 0.4388623 ]","[0.50144977 0.3363253  0.38829859 0.49571049 0.93076365 0.13145162
 0.39632366 0.82319824 0.44857008 0.02194798 0.87364685 0.13402608]","[0.72388114 0.63100942 0.66090294 0.22813945 0.10080023 0.53706607
 0.49554208 0.65147671 0.2136085  0.27531732 0.91384568 0.8606336 ]","[0.87458051 0.01219595 0.74388988 0.95250599 0.12593557 0.51739065
 0.31809403 0.88019935 0.01063623 0.04285325 0.88012801 0.26063747]","[0.33639304 0.91099613 0.76151446 0.96750032 0.80518675 0.62192738
 0.11350291 0.01294754 0.56616678 0.72974751 0.95499588 0.64079117]","[0.20945817 0.9697782  0.02397475 0.19765351 0.61688314 0.8267278
 0.33449808 0.94120473 0.90416696 0.18969773 0.77416286 0.24225845]","[0.86873947 0.31880833 0.48053302 0.21142197 0.66169346 0.9535695
 0.48094838 0.90642045 0.89515314 0.85378906 0.79410968 0.59852648]","[0.77733824 0.07870179 0.6514027  0.39281475 0.43636245 0.96788422
 0.37840925 0.18579038 0.89212519 0.41704818 0.42649254 0.48814207]","[0.30276787 0.04385255 0.63259734 0.65186186 0.61222256 0.03211037
 0.89191524 0.39962363 0.14203508 0.83602459 0.68223731 0.72421234]","[0.30024619 0.76995641 0.7756331  0.2972709  0.53570662 0.78281973
 0.96242396 0.98109686 0.09634816 0.26925253 0.78458228 0.47836973]","[0.2669977  0.82525136 0.93401508 0.6990305  0.52708322 0.14196852
 0.78192274 0.80745887 0.28739142 0.18983993 0.49292766 0.05657494]","[0.27593981 0.85505177 0.16218561 0.79016617 0.66578859 0.46803341
 0.01350087 0.88893905 0.98480509 0.75950964 0.75043817 0.14381232]"
"[0.05243293 0.08800862 0.63230505 0.41688809 0.86148933 0.7000333
 0.21881825 0.31137439 0.60483321 0.28768601 0.86018637 0.06588086]","[0.93484426 0.20702671 0.61162792 0.85233049 0.32288681 0.28355563
 0.89664024 0.84028335 0.25636919 0.39500404 0.17330852 0.99311191]","[0.24745886 0.25727681 0.7743787  0.97759888 0.72984109 0.99039072
 0.83671008 0.54482074 0.14998819 0.38694463 0.82511005 0.34076666]","[0.29382205 0.33654656 0.96228255 0.94673984 0.18792749 0.89250224
 0.35574633 0.32655677 0.36134023 0.49158681 0.26639556 0.03678036]","[0.34754116 0.23028526 0.73998517 0.49724212 0.41174107 0.13707399
 0.89983334 0.08879824 0.36228047 0.29722552 0.52719412 0.24100534]","[4.26642973e-01 9.39951562e-05 7.53190964e-01 7.16718512e-02
 9.47199203e-02 5.12448702e-01 3.76996264e-01 1.66044388e-01
 3.45979232e-01 6.35343858e-01 7.78164342e-01 2.48659746e-01]","[0.54425882 0.4966204  0.76376748 0.12086027 0.38068372 0.94284167
 0.41843956 0.71385721 0.69711193 0.43397398 0.1162225  0.59532651]","[0.7647001  0.71342027 0.58615422 0.39824096 0.95051204 0.4896235
 0.1893589  0.03640284 0.80073749 0.42375121 0.05539146 0.23671281]","[0.79753047 0.2445933  0.2514226  0.80653477 0.39773335 0.1000837
 0.74072956 0.55015612 0.34067276 0.26568214 0.60968321 0.74237567]","[0.76308466 0.6833062  0.79101165 0.88687615 0.72192397 0.32872997
 0.39195551 0.29276918 0.81219199 0.79406274 0.76578548 0.87211619]","[0.15743768 0.23993342 0.71909416 0.88517962 0.36353447 0.85026341
 0.28761919 0.46999938 0.82994745 0.48998146 0.22016914 0.06114186]","[0.80742943 0.19555412 0.43014097 0.33233984 0.35637167 0.45789513
 0.31381805 0.96880817 0.08684687 0.24117839 0.56114086 0.92261857]"
"[0.61107176 0.14178843 0.29282642 0.19310438 0.21767013 0.66408461
 0.84146773 0.85801941 0.03271187 0.75667403 0.89377506 0.37779621]","[0.09515405 0.87408971 0.37337164 0.79662178 0.79135344 0.69651783
 0.89445625 0.13866989 0.55497901 0.20690128 0.8232907  0.52497054]","[0.85591953 0.17907078 0.09161825 0.27230285 0.75370391 0.4902786
 0.31583647 0.0475411  0.12178527 0.97984237 0.17781038 0.388358  ]","[0.80136993 0.38296069 0.21060675 0.71574477 0.25706287 0.45756868
 0.88111077 0.69421524 0.43895891 0.8226593  0.24407386 0.58484538]","[0.40249119 0.34493084 0.68145669 0.29772011 0.77476213 0.69461199
 0.28812068 0.03200055 0.01533129 0.19750789 0.71642719 0.02613832]","[0.88078325 0.41055018 0.51177086 0.88430088 0.5193241  0.49382615
 0.14260768 0.78084762 0.76967465 0.17946236 0.39610733 0.92388929]","[0.3101493  0.68889581 0.41522534 0.02582566 0.02569781 0.92396765
 0.45710914 0.25272776 0.05762621 0.72445142 0.80263842 0.45453798]","[0.0022231  0.23800521 0.92404226 0.53062684 0.33483023 0.27639068
 0.43473498 0.59770659 0.76686918 0.54585986 0.30594912 0.09438439]","[0.8257733  0.44065421 0.23821365 0.21710468 0.41122338 0.5225906
 0.22707357 0.48342175 0.38534509 0.38279359 0.68544676 0.93911674]","[0.14188003 0.50922871 0.83338972 0.78362756 0.61503814 0.42150628
 0.45736269 0.87450551 0.60299191 0.45794821 0.66828432 0.59049787]","[0.10322729 0.10691254 0.25243514 0.90024864 0.28897179 0.352436
 0.61917532 0.01653865 0.76722532 0.82439502 0.98805396 0.54136255]","[0.15663239 0.71159851 0.74058135 0.23916577 0.36813468 0.22275491
 0.34515733 0.69954381 0.2122535  0.76223293 0.72341209 0.21595866]"
"[0.37801542 0.41024964 0.32627966 0.24141891 0.21120311 0.90093475
 0.06266643 0.91866669 0.76911516 0.1106243  0.47080472 0.3689001 ]","[0.16974417 0.86290764 0.98917728 0.81648734 0.77646865 0.87738826
 0.97006892 0.02408992 0.84623274 0.06696131 0.96849706 0.57899929]","[0.96615108 0.6272868  0.70129734 0.66694696 0.17439178 0.87223179
 0.49840276 0.11229615 0.98821713 0.47126973 0.30343767 0.78228826]","[0.43927218 0.99302375 0.41832858 0.60129517 0.16509361 0.28888508
 0.4627613  0.18646116 0.25922561 0.2486119  0.89978836 0.95727953]","[0.09189796 0.37980021 0.44641916 0.06527962 0.47700204 0.3219244
 0.1794042  0.05706553 0.35461329 0.55856394 0.9856876  0.04980495]","[0.8475779  0.98438451 0.07900188 0.60699554 0.32352059 0.08240478
 0.61940676 0.25040628 0.37641497 0.74624129 0.28145328 0.08046702]","[0.75069309 0.01035801 0.28209327 0.71786211 0.4840214  0.68485412
 0.13411246 0.12633459 0.66402829 0.34288222 0.98666114 0.14276195]","[0.15416098 0.0365665  0.52995692 0.33546875 0.00858567 0.56491607
 0.02521742 0.22670378 0.23588089 0.4520015  0.85453886 0.31652189]","[0.87408467 0.31858244 0.6273579  0.84589903 0.36778228 0.9181976
 0.91432651 0.11624951 0.76179549 0.62073071 0.78328856 0.05400872]","[0.86209883 0.13514966 0.70492212 0.88606654 0.09175215 0.43477795
 0.65274773 0.44505873 0.28073989 0.74109894 0.78263016 0.58051923]","[0.43817767 0.6802206  0.55318878 0.41911925 0.42697323 0.61626552
 0.4081669  0.08154952 0.06458198 0.55530515 0.75578113 0.40491467]","[0.60611663 0.32394443 0.58607905 0.09239802 0.64982082 0.2690745
 0.16089382 0.93466977 0.64995422 0.1166013  0.88906713 0.87673793]"
