[0.5669733  0.30898863 0.49610554 0.57132112 0.58411079 0.51516545],[0.40579715 0.18249274 0.60140904 0.57550069 0.28238946 0.25160755],[0.52548294 0.04828    0.29681132 0.64426495 0.08382152 0.63286208],[0.44832593 0.22107623 0.8708944  0.69299908 0.58232488 0.71961247],"[8.53666411e-02 6.98503307e-01 7.85439703e-01 2.37711933e-01
 4.75947396e-04 2.27820324e-01]",[0.69558997 0.2942051  0.2094002  0.0366617  0.83277167 0.52292505]
[0.11209414 0.33289743 0.0872517  0.18416631 0.69777114 0.16478409],[0.42344866 0.42714983 0.83305066 0.30918465 0.34244233 0.13153695],[0.20019437 0.18891965 0.85911157 0.79961801 0.69363363 0.91378596],[0.14898875 0.56003875 0.07167557 0.1311958  0.75031223 0.41586338],[0.12833887 0.11047248 0.32745351 0.49566126 0.05492996 0.95573466],[0.95427697 0.70851783 0.33536741 0.99762314 0.7174882  0.26576534]
[0.95358545 0.90751337 0.75012866 0.22371841 0.20065218 0.49679946],[0.48123191 0.20948767 0.10828415 0.5240587  0.31103845 0.07617125],[0.14158587 0.33753549 0.75941119 0.15076722 0.60074434 0.66804447],[0.94591161 0.3753456  0.39266044 0.9408271  0.37464017 0.71387396],[0.76445582 0.1406403  0.59960882 0.41506538 0.62163088 0.30950775],[0.60135934 0.41498428 0.17821656 0.93993323 0.6500807  0.53819704]
[0.91506309 0.80689003 0.80436585 0.30396642 0.68949377 0.11979141],[0.94470457 0.53053624 0.59977935 0.21332532 0.18504985 0.52638041],[0.93233652 0.97356507 0.50150934 0.914855   0.18386198 0.21249745],[0.28286593 0.48509249 0.33871842 0.22364619 0.75592941 0.69405654],[0.32026125 0.37924917 0.70494451 0.38468428 0.37683187 0.04201464],[0.87371588 0.96019571 0.43926587 0.07210303 0.7034415  0.60350305]
[0.11708151 0.76782239 0.73465038 0.07479797 0.91143271 0.88839656],[0.24861647 0.19844983 0.70086445 0.27863587 0.35862919 0.51627944],[0.35179584 0.38492388 0.25527435 0.01114445 0.38676113 0.39596668],[0.63951736 0.73253307 0.84113845 0.73385245 0.70792833 0.81150264],[0.0364879  0.91436025 0.01651843 0.75004099 0.79532927 0.9367129 ],[0.69590991 0.51389673 0.77785992 0.44186989 0.51892795 0.22330392]
[0.46306532 0.92746772 0.56569758 0.80574814 0.28896297 0.83486726],[0.53087716 0.82483069 0.13896883 0.24587381 0.34252603 0.21663094],[0.56692271 0.53861783 0.43163649 0.6424381  0.46015776 0.87552307],[0.38897961 0.3082595  0.51684732 0.87260138 0.05951469 0.27092705],[0.73780325 0.88812674 0.27257718 0.74696201 0.99982756 0.63051884],[0.36280239 0.14048541 0.77363212 0.15359784 0.94213508 0.07407021]
[0.18649664 0.36511612 0.0500299  0.69878993 0.79790501 0.59102194],[0.24422965 0.5182428  0.76665994 0.26710463 0.76201123 0.22430757],[0.68313278 0.09354779 0.35385575 0.46991879 0.28289439 0.17327808],[0.22938691 0.05524126 0.53079907 0.47521446 0.85558537 0.00413528],[0.37804286 0.56493168 0.23075044 0.20052849 0.05912873 0.63170849],[0.6406461  0.86561496 0.59340151 0.2739023  0.09255223 0.46742691]
[0.6161422  0.20549431 0.99219159 0.90717335 0.84700394 0.67670085],[0.90342301 0.69821665 0.9004271  0.12285967 0.93487353 0.79136467],[0.55474574 0.57686166 0.30389334 0.39439223 0.75276349 0.48343185],[0.09891735 0.82238439 0.52964748 0.03721558 0.5656816  0.06339382],[0.53578252 0.86213185 0.73281702 0.79265033 0.71445213 0.75465374],[0.45164814 0.86012343 0.48744435 0.53075781 0.29751455 0.40413689]
[0.13629327 0.98703392 0.67709722 0.26950907 0.86088065 0.89495308],[0.73626845 0.43531437 0.14214473 0.24896781 0.14871767 0.25181151],[0.01375681 0.29793906 0.9160558  0.53060042 0.31571064 0.67744533],[0.31259274 0.54557059 0.3737734  0.49207125 0.961552   0.98442322],[0.07651297 0.93674011 0.63640833 0.28252494 0.06696899 0.91905057],[0.93334537 0.85797186 0.64101947 0.83143673 0.13415016 0.42986929]
[0.25690166 0.2143722  0.18230711 0.17901807 0.86567767 0.49573118],[0.63303585 0.60609672 0.18957764 0.47025166 0.80120063 0.44527953],[0.00176274 0.56517669 0.48456439 0.86923319 0.93499046 0.44519669],[0.98164902 0.18356071 0.17363302 0.27717485 0.3857432  0.52081034],[0.0636302  0.26891873 0.56599303 0.43443417 0.84664189 0.33892434],[0.3175532  0.10362374 0.21382867 0.77174283 0.73941971 0.05377881]
[0.03174571 0.18081886 0.8456672  0.52839453 0.82807011 0.68479983],[0.53843909 0.21291818 0.50178171 0.78849397 0.70161781 0.04320992],[0.6160229  0.40531237 0.57414264 0.07525266 0.18884758 0.84270043],[0.8239491  0.3862836  0.0446591  0.78921625 0.7472412  0.58970207],[0.96519732 0.02092995 0.23564379 0.3663357  0.92554612 0.61358014],[0.23552119 0.16024797 0.93414133 0.97157816 0.05460219 0.16536237]
[0.2328887  0.31674248 0.8635291  0.07065852 0.27095936 0.11665696],[0.73152972 0.47637632 0.34473704 0.90963874 0.45724267 0.30668256],[0.7692145  0.88863898 0.44890132 0.23588792 0.90860686 0.87319265],[0.57026533 0.28762622 0.56101407 0.66091602 0.72665666 0.89723302],[0.37066001 0.87279395 0.94976467 0.14110314 0.99029056 0.63818771],[0.80538119 0.50778795 0.13732564 0.03680975 0.21379483 0.88216814]
[0.21351734 0.26514156 0.4790329  0.46186747 0.73942077 0.03554074],"[7.78266400e-01 2.01122028e-04 6.05955141e-01 4.48299860e-01
 7.74583268e-01 6.67636215e-01]",[0.8159201  0.90153847 0.43365662 0.13752733 0.53841491 0.58875775],[0.46316416 0.13400169 0.51322021 0.6397303  0.84426813 0.1308113 ],[0.3688753  0.34356895 0.37602086 0.71205083 0.99224176 0.38710676],[0.52527822 0.5606487  0.18952745 0.65434993 0.97713896 0.68027529]
[0.54681779 0.91955308 0.90215244 0.48133688 0.41191104 0.98756061],[0.3662674  0.12653784 0.76098886 0.08116724 0.09149737 0.94236744],[0.83551234 0.37895894 0.55903357 0.5715385  0.43938085 0.66227436],[0.09876254 0.95164243 0.16100086 0.67975694 0.63078987 0.95350465],[0.41896949 0.32711478 0.37457325 0.4974313  0.45858674 0.37368373],[0.40153775 0.99527219 0.31957928 0.92874785 0.93530906 0.78370484]
[0.14133428 0.34320059 0.76245253 0.66787669 0.35043875 0.29189704],[0.39816132 0.10958979 0.21036179 0.88513207 0.0831653  0.92352943],[0.71775671 0.70763127 0.01996619 0.08038713 0.30324545 0.89880587],[0.81584072 0.20174445 0.04323746 0.85065355 0.22770153 0.55066365],[0.49624707 0.10072201 0.97175046 0.09252815 0.03921054 0.88874651],[0.9552402  0.40542964 0.4758234  0.63567462 0.88132263 0.61305366]
[0.09291665 0.95494937 0.09009233 0.5057921  0.41356807 0.81827241],[0.93277541 0.2254743  0.76086848 0.33775355 0.22135009 0.97331414],[0.32081774 0.30858381 0.30763683 0.58386183 0.70964559 0.72151935],[0.84183471 0.71402656 0.11446713 0.92127966 0.51067753 0.77662977],[0.8225446  0.46251956 0.46811971 0.40773544 0.45108963 0.80828105],[0.0214545  0.03104231 0.757412   0.39716778 0.55362962 0.22521987]
[0.912871   0.65802946 0.27898126 0.53363202 0.56543932 0.8718275 ],[0.30776105 0.69870993 0.70657935 0.35312541 0.48704617 0.51661553],[0.37911799 0.19415094 0.14494471 0.4567891  0.34895082 0.4673926 ],[0.45598912 0.75854918 0.6839752  0.06824547 0.87421736 0.97302537],[0.05793105 0.87873541 0.56305637 0.7060041  0.52294791 0.32062393],[0.55078408 0.95287808 0.25214385 0.34147535 0.20542701 0.91382551]
[0.2073448  0.78973652 0.15286136 0.40000165 0.0362147  0.88440123],[0.8719856  0.5470308  0.13665065 0.82723011 0.47677937 0.99067601],[0.607018   0.15686377 0.04113376 0.08765921 0.73469735 0.88841379],[0.07450416 0.14398371 0.10887112 0.43805145 0.45290186 0.23131353],[0.12020323 0.14507439 0.65817887 0.9329411  0.27949425 0.67172881],[0.34330484 0.82721552 0.48656365 0.07693551 0.49639185 0.94574084]
[0.57735814 0.46014951 0.31233479 0.68038826 0.76441605 0.52606065],[0.40323765 0.54838017 0.14927911 0.89733147 0.38700796 0.5608741 ],[0.43441586 0.49766374 0.42712153 0.13836859 0.58381754 0.48963674],[0.15557624 0.81447607 0.16503075 0.21308127 0.81032881 0.59921653],[0.7373723  0.77624515 0.64881332 0.82068958 0.39067466 0.4018574 ],[0.96683872 0.35523295 0.11492842 0.67150085 0.12800385 0.05550689]
[0.56632098 0.67418639 0.73983148 0.34312163 0.78553046 0.19490114],[0.65798147 0.41490406 0.98250025 0.17772526 0.91706888 0.16815775],[0.45132922 0.37771726 0.20063819 0.24479969 0.86523918 0.68260382],[0.62078596 0.36581391 0.40436302 0.47589967 0.64581847 0.67691945],[0.40863594 0.71790269 0.89659005 0.66227594 0.6407615  0.23718725],[0.23773246 0.15467558 0.40597522 0.85120007 0.24701034 0.87472351]
[0.3671053  0.4345847  0.85512009 0.66190411 0.22480529 0.4072228 ],[0.63732865 0.79350651 0.31150107 0.40175199 0.43981566 0.3551606 ],[0.29460099 0.18084048 0.36305189 0.66081279 0.79393576 0.45693449],[0.18285151 0.47778018 0.42509456 0.51394091 0.74923057 0.49832462],[0.39344081 0.63802423 0.80213172 0.05358187 0.36229758 0.9068533 ],[0.15781204 0.05888553 0.45410406 0.72436493 0.12015181 0.49534122]
[0.78607677 0.16774802 0.69618838 0.39077693 0.7761     0.72046253],[0.87461134 0.37858906 0.61784791 0.68772316 0.92314259 0.15399116],[0.97429013 0.54635616 0.62969792 0.6404839  0.40709036 0.29874628],[0.09262168 0.74819177 0.50759553 0.66653205 0.61915163 0.50658252],[0.60895531 0.15734327 0.56326108 0.74563496 0.3793695  0.03618414],[0.59475293 0.10257411 0.03272907 0.63234972 0.35503706 0.82021468]
[0.88796994 0.99325786 0.68461001 0.7216926  0.11711695 0.53688358],[0.20986201 0.22888302 0.67832854 0.88342122 0.71552658 0.54266205],[0.85409112 0.10488722 0.05351031 0.10090803 0.01339465 0.82311093],[0.77583223 0.02726462 0.35381796 0.60415787 0.76509707 0.73827619],[0.34935483 0.66839245 0.37330373 0.22566908 0.96464055 0.74781169],[0.45878085 0.12098419 0.23099899 0.94518656 0.81897306 0.79305774]
[0.02318932 0.23675523 0.86900816 0.74398102 0.29634225 0.98500997],[0.47463646 0.66284379 0.66322889 0.37658592 0.97550149 0.56803435],[0.52280768 0.99150373 0.96315505 0.39500787 0.50452942 0.17145438],[0.32367698 0.43568627 0.56414257 0.58131861 0.20309202 0.00596744],[0.9023361  0.72221107 0.10686311 0.45120601 0.47660532 0.50748452],[0.29748558 0.6756525  0.53721836 0.68284826 0.74650553 0.33706546]
