[0.49292878 0.77493521 0.22408783 0.65652245 0.85907897 0.05880006],[0.54320861 0.82524029 0.1864335  0.40657264 0.43429038 0.1542257 ],[0.74471029 0.4379179  0.04576259 0.44962774 0.56346035 0.7233018 ],[0.00782666 0.85260258 0.37668035 0.63841856 0.96821779 0.13785889],[0.92858114 0.57533833 0.99179668 0.76958201 0.54580445 0.09440364],[0.52039403 0.85878729 0.70842323 0.38823514 0.60961114 0.60279221]
[0.56867512 0.2457035  0.09318819 0.05790529 0.72827532 0.59963173],[0.32594952 0.24604959 0.17974421 0.45910119 0.10536252 0.85737515],[0.42057388 0.99363532 0.88618316 0.23217929 0.36460311 0.45131618],[0.33213588 0.6811517  0.02621723 0.59812638 0.55746322 0.4342467 ],[0.53499139 0.99403731 0.42778997 0.17685923 0.33978431 0.13700918],[0.75911634 0.75561642 0.30219291 0.50495109 0.03443453 0.99592672]
[0.28522156 0.05519401 0.1341218  0.1039018  0.55439777 0.92703771],[0.46407521 0.37826441 0.77943256 0.26770002 0.39581886 0.00897632],[0.22729949 0.26931506 0.61012449 0.24180704 0.91465613 0.07076567],[0.29264281 0.17514844 0.19867515 0.2967808  0.49566591 0.71748431],[0.34110717 0.85696557 0.16287364 0.22441834 0.81098416 0.16219768],[0.48871241 0.82879577 0.17245894 0.03680314 0.28651903 0.9856292 ]
[0.17350225 0.21342754 0.30890017 0.41072059 0.52471898 0.89009646],[0.00260277 0.51649407 0.48211649 0.03795789 0.146206   0.0776834 ],[0.060332   0.85084853 0.52886151 0.40748742 0.02432805 0.26165395],[0.54630622 0.03583193 0.19793941 0.08885888 0.83064389 0.61724857],[0.62639564 0.13061191 0.27770215 0.98360299 0.32405924 0.05614587],[0.44305594 0.76371369 0.04608843 0.65911166 0.19171911 0.21099626]
[0.84145464 0.49394087 0.05633669 0.9039478  0.76508332 0.75089212],[0.65830927 0.9031081  0.53962932 0.66785828 0.63508549 0.24400957],[0.76035078 0.05546343 0.71301568 0.76223978 0.65363974 0.36595545],[0.72423988 0.85932394 0.42047405 0.12069315 0.26698682 0.10330759],[0.73688825 0.22574459 0.91977421 0.92500358 0.16288757 0.66667181],[0.87562354 0.33471283 0.68732734 0.99148392 0.20159023 0.34979956]
[0.13175067 0.77019184 0.73748729 0.83328895 0.86225845 0.60873543],[0.79158938 0.04227873 0.44599752 0.77015574 0.86160772 0.26245791],[0.7038208  0.17487708 0.38933632 0.65253293 0.67001964 0.09130189],[0.93269943 0.28391412 0.21334309 0.8322632  0.24197887 0.07535929],[0.74512537 0.49224763 0.31952106 0.06698025 0.94276518 0.84776785],[0.5084795  0.40285243 0.90952836 0.28513976 0.40002001 0.63036519]
[0.47481456 0.60926403 0.18679837 0.64562154 0.10763856 0.15272594],[0.32329239 0.76034588 0.22376923 0.23639518 0.64186755 0.94390519],[0.43237334 0.59854365 0.56312961 0.07111724 0.43995993 0.38931607],[0.75328437 0.25217645 0.85010265 0.12386799 0.48114171 0.91256766],[0.40143936 0.98434563 0.94411059 0.56934772 0.0942343  0.80438851],[0.28027663 0.82507075 0.22216018 0.32273877 0.32392292 0.4329997 ]
[0.99523525 0.51569973 0.20522149 0.21162017 0.90103035 0.50797828],[0.32556161 0.86703342 0.2724579  0.69123808 0.32040774 0.85326717],[0.79621379 0.41951147 0.21042728 0.71241621 0.74153248 0.68610977],[0.03929741 0.98104216 0.97146865 0.17331235 0.89725559 0.07951829],[0.5130942  0.24598185 0.48808176 0.76963658 0.74330316 0.67984716],[0.01213285 0.58385934 0.24163851 0.10583039 0.39435346 0.72121301]
[0.72956588 0.33051746 0.01679238 0.07688052 0.32272657 0.98892983],[0.05213233 0.2788509  0.70975585 0.21387743 0.80545453 0.78920383],[0.31877874 0.61834609 0.96091514 0.22457279 0.33880903 0.09853334],[0.11048556 0.02138998 0.42080599 0.97459568 0.74621482 0.01676242],[0.89786253 0.1077542  0.95122418 0.2318259  0.87455867 0.4953008 ],[0.89911688 0.37037346 0.61989316 0.04664623 0.19493132 0.29949201]
[0.3776755  0.28499933 0.64240766 0.96953658 0.36309988 0.87860073],[0.13440895 0.64420718 0.19785809 0.21730887 0.12683278 0.57295384],[0.13736958 0.8580485  0.90160234 0.79395188 0.49973734 0.06949015],[0.08617021 0.55204429 0.35931128 0.37229568 0.70129986 0.67757174],[0.42792803 0.34525198 0.00342642 0.20518826 0.65454687 0.4800901 ],[0.52515021 0.52391526 0.01276874 0.22275164 0.60406914 0.13180485]
[0.89038832 0.17918989 0.1092681  0.96338186 0.16740003 0.42137993],[0.96131538 0.10963403 0.12906698 0.5304221  0.36602588 0.11125178],[0.27606653 0.25160062 0.4895529  0.14315045 0.47947113 0.61339245],[0.11195293 0.55379241 0.19676749 0.46353395 0.33818386 0.67755927],[0.10449192 0.90856338 0.96934622 0.5767809  0.00578805 0.99871379],[0.3379302  0.59420858 0.6046659  0.21561952 0.07564235 0.1459061 ]
[0.21339098 0.15904289 0.93436804 0.13026217 0.1000959  0.20941061],[0.89496508 0.51433409 0.03373348 0.27974427 0.70658135 0.54955485],[0.15422984 0.2646732  0.39909133 0.17511337 0.56984314 0.84583871],[0.42743441 0.54097844 0.13830063 0.50941772 0.2792983  0.89252353],[0.06867565 0.84835543 0.75845975 0.34982043 0.95966259 0.76438025],[0.22699943 0.47403229 0.77232002 0.53390011 0.42497074 0.7332559 ]
[0.8467895  0.98462895 0.03427347 0.74877247 0.03497499 0.14204273],[0.92449575 0.00390002 0.02406376 0.33825709 0.03430085 0.54928208],[0.2101441  0.95656894 0.86250454 0.535773   0.82555821 0.94731504],[0.63808577 0.48572861 0.78793512 0.29355686 0.19802265 0.28910719],[0.36556909 0.96483514 0.14357005 0.25381547 0.02497701 0.11512872],[0.44570124 0.03674474 0.88070622 0.07382838 0.22451426 0.67369528]
[0.6365262  0.0655906  0.55412324 0.84447726 0.74144825 0.5387643 ],[0.46171456 0.4937366  0.94461551 0.51945696 0.51916953 0.48519962],[0.44324838 0.66152362 0.23968436 0.90549689 0.01191253 0.55519368],[0.32449436 0.61205547 0.90555597 0.85329698 0.11938882 0.65875457],[0.01568937 0.53106815 0.50122685 0.20791677 0.51874425 0.00985494],[0.43561683 0.84965159 0.03404566 0.69233968 0.78570163 0.5245628 ]
[0.50232111 0.47110138 0.14223185 0.89703692 0.83840265 0.13402886],[0.68664939 0.04062806 0.08687448 0.66476516 0.31734943 0.40497908],[0.98786098 0.45274289 0.05769583 0.12960433 0.29965929 0.62590902],[0.65983753 0.71658709 0.57117552 0.69988103 0.79029118 0.51665284],[0.28278209 0.80572031 0.37271079 0.45039329 0.23269754 0.90797875],[0.19465398 0.71473066 0.24418837 0.90525486 0.03335661 0.16052461]
[0.88453401 0.11821307 0.27963869 0.18744599 0.93998461 0.48009601],[0.46807776 0.97270009 0.77162994 0.55115927 0.97748476 0.66805285],[0.66203957 0.2953717  0.50741395 0.72827576 0.68937687 0.07176089],[0.42009582 0.27747821 0.34559393 0.48312119 0.43807117 0.56612466],[0.24908025 0.95809056 0.88207585 0.11646394 0.84637895 0.86685531],[0.9327342  0.26794723 0.34788928 0.64009438 0.05976529 0.93406956]
[0.108111   0.00731314 0.55620092 0.3331633  0.397138   0.83674742],[0.82776262 0.6551876  0.83083064 0.40414887 0.55499589 0.05917831],[0.7147969  0.01277658 0.79023252 0.00161248 0.54896871 0.14308813],[0.92772759 0.7765849  0.20815437 0.21089634 0.24277423 0.38394112],[0.93921908 0.44509418 0.31277525 0.37502263 0.45860873 0.59993983],[0.30136774 0.23422374 0.70162957 0.9331818  0.12497843 0.80449944]
[0.92564637 0.34232219 0.13540965 0.3479469  0.59035468 0.23934613],[0.74405181 0.95738971 0.64171382 0.70718864 0.33073459 0.92105664],[0.25880959 0.98493356 0.71059444 0.53658254 0.936176   0.87741507],[0.05607886 0.72216289 0.32046521 0.30093425 0.95531833 0.19404998],[0.03520317 0.67284728 0.82545344 0.40055743 0.64610549 0.6994981 ],[0.14183028 0.66766084 0.80687639 0.5883521  0.38483692 0.57325781]
[0.08933168 0.51794331 0.6070926  0.4114099  0.56900096 0.82376841],[0.35684546 0.08554825 0.22308905 0.1541389  0.1480398  0.33051875],[0.22709413 0.33424308 0.30334519 0.14095829 0.90114668 0.80625284],[0.63488321 0.68526096 0.09705635 0.7664795  0.07732017 0.82024034],[0.17742415 0.14858675 0.47984106 0.87543091 0.90278588 0.34437693],[0.62867686 0.09658383 0.7253342  0.8992577  0.45560194 0.35686871]
[0.19582926 0.8492625  0.41161158 0.63583385 0.57551491 0.57155024],[0.68363165 0.64106148 0.69358078 0.33990086 0.67498949 0.83675989],[0.19795684 0.08928352 0.20208883 0.63511292 0.94386601 0.7458865 ],[0.70866117 0.51561291 0.19520902 0.56722429 0.37814121 0.27513431],[0.9374847  0.09094852 0.78176748 0.34722999 0.597391   0.02664761],[0.75793512 0.00592282 0.07196719 0.33349546 0.60104747 0.37249849]
[0.43782763 0.63871231 0.85285387 0.14074901 0.29120953 0.7455286 ],[0.93173912 0.5213668  0.81767053 0.5312558  0.63616465 0.55551473],[0.60663591 0.73186095 0.19420522 0.16059537 0.62363141 0.49279472],[0.1232565  0.69357232 0.69908834 0.40749667 0.39866959 0.34178784],[0.48924986 0.09686624 0.56338172 0.01711192 0.60412076 0.56532606],[0.538187   0.38430996 0.0684558  0.8883953  0.92428972 0.23083072]
[0.64219006 0.86241693 0.10760835 0.58224901 0.72301834 0.57831789],[0.25235396 0.54604766 0.36305003 0.89263937 0.93468368 0.05092315],[0.30506164 0.40510536 0.89727403 0.14035934 0.48880152 0.94359579],[0.65052814 0.46147136 0.53181448 0.56393223 0.15534042 0.43863453],[0.76863831 0.52082804 0.17375824 0.70866997 0.11524561 0.56643258],[0.38583188 0.01455317 0.14879039 0.48871911 0.28706269 0.68006465]
[0.98357703 0.16460219 0.23832505 0.30062974 0.72550179 0.28884017],[0.18935188 0.91740072 0.98082516 0.41447931 0.64134061 0.81612021],[0.45148957 0.13185762 0.08847755 0.50299104 0.26902304 0.83763107],[0.03628973 0.02686017 0.90075704 0.17667829 0.77729341 0.24159942],[0.22281948 0.989617   0.92833738 0.75160034 0.85183643 0.05872311],[0.47159633 0.96136866 0.92435286 0.36707597 0.36271071 0.48026619]
[0.94299678 0.8736025  0.8099056  0.91117904 0.43160721 0.5690978 ],[0.14207934 0.87962902 0.27420937 0.26396848 0.21191251 0.27961749],[0.07051999 0.52622778 0.79654939 0.51183314 0.69097748 0.39615798],[0.96675469 0.87725644 0.2935519  0.18085576 0.02799    0.86966916],[0.1556416  0.87153314 0.76221495 0.92995328 0.26370921 0.96686206],[0.00450773 0.78247439 0.06869124 0.00809113 0.79218521 0.82482551]
[0.16846882 0.71192537 0.58610792 0.37814606 0.04445861 0.57481461],[0.99864492 0.9571485  0.26150527 0.3781091  0.53826661 0.067616  ],[0.10077244 0.90146577 0.22530432 0.38670403 0.24443018 0.06177357],[0.45367871 0.0840372  0.21697625 0.87670607 0.8058037  0.98545969],[0.28047038 0.63930554 0.74412294 0.83168412 0.12239869 0.49156342],[0.82087662 0.85849074 0.25985292 0.33326335 0.70297746 0.79350012]
[0.40680673 0.17053543 0.52076827 0.01868179 0.65097267 0.39840089],[0.66353493 0.21397719 0.56103835 0.1980752  0.73001627 0.52521913],[0.08684923 0.83407095 0.20627477 0.59068228 0.63485581 0.45112927],[0.69558699 0.39632086 0.83619208 0.90825715 0.77721651 0.96258038],[0.42295069 0.96900658 0.41356057 0.94147808 0.06102384 0.76916804],[0.65677325 0.43496793 0.47936828 0.78675572 0.96914916 0.64146325]
