[0.2688068  0.5509946  0.94125764 0.67300077 0.05538087 0.04909052],[0.17500121 0.12199564 0.13338167 0.58161873 0.354665   0.86517833],[0.45503195 0.78263604 0.12612339 0.31300872 0.8227685  0.66348653],[0.25022046 0.52524343 0.71923507 0.04000835 0.25874811 0.48690247],[0.83825896 0.85703897 0.03908886 0.33736173 0.62597777 0.45012926],[0.88780806 0.47869792 0.19216524 0.33992583 0.28608155 0.72824779],[0.63515962 0.78652465 0.42091572 0.47815881 0.89473757 0.95741725],[0.0434995  0.70520418 0.06896858 0.74661518 0.12513553 0.65648097],[0.30869273 0.46843262 0.44730085 0.51000658 0.21858105 0.27805441],[0.1518041  0.21049596 0.72328886 0.00079286 0.20258399 0.23469515],[0.52316228 0.19755485 0.73206864 0.66201332 0.75451495 0.28767308],[0.02889511 0.73641029 0.43675193 0.9659659  0.66828228 0.44770489]
"[0.13036651 0.23203785 0.29949601 0.90681571 0.65993549 0.8796148
 0.67114395 0.34693951 0.60182579 0.13202634 0.47975055 0.21283473]","[0.4036215  0.15114684 0.39743354 0.2761978  0.01585994 0.11933059
 0.9133369  0.57449031 0.32475628 0.99849599 0.72372247 0.74905208]","[0.88551577 0.03186564 0.47554711 0.67990503 0.52733378 0.69649725
 0.64963272 0.78100182 0.53265549 0.341475   0.12169829 0.20814424]","[0.05325524 0.41591918 0.15789979 0.4239174  0.63420357 0.333223
 0.3053118  0.47838625 0.61268589 0.73486091 0.42386905 0.80349235]","[0.32279581 0.24779016 0.34915838 0.50599859 0.56018975 0.73028939
 0.53361127 0.57216518 0.2821799  0.5175499  0.59324092 0.79477174]","[0.7207486  0.99245234 0.02666493 0.19629627 0.8814689  0.57840105
 0.02193872 0.97952626 0.66936808 0.75995753 0.2414995  0.96252139]","[0.91696059 0.12908076 0.25008436 0.7996784  0.29711881 0.4485244
 0.55773653 0.96667115 0.16582073 0.49520444 0.79232338 0.47618842]","[0.48544262 0.28427288 0.50791319 0.25388442 0.40040332 0.86760516
 0.53620829 0.72594714 0.80625894 0.17205072 0.17273492 0.62143499]","[0.67117561 0.17474407 0.05394229 0.95733292 0.93197138 0.13705897
 0.23936767 0.86802578 0.21537353 0.76148852 0.30764131 0.02446682]","[0.36316683 0.7062588  0.56884197 0.64550412 0.54581031 0.62290104
 0.32202213 0.02350263 0.30073678 0.14740292 0.74241908 0.94655682]","[0.49905592 0.22845934 0.74621375 0.08754485 0.36395527 0.54933688
 0.39004205 0.49368898 0.33720647 0.14769211 0.9637468  0.56071871]","[0.0973397  0.5628878  0.48868945 0.98347166 0.09928399 0.03101335
 0.71890088 0.2638119  0.56547392 0.15489618 0.09669433 0.57320019]"
"[0.71133046 0.081424   0.01536956 0.21271602 0.58946327 0.30122028
 0.25200663 0.10527168 0.5182502  0.51040237 0.12843172 0.5881504 ]","[0.22402604 0.27833477 0.67492851 0.51541527 0.32275478 0.12825474
 0.09130509 0.32951486 0.4530976  0.64295791 0.30487394 0.55719207]","[0.65127564 0.95016649 0.3937933  0.52308603 0.47048898 0.38570333
 0.56219151 0.01887531 0.9730993  0.92171248 0.32685057 0.33797635]","[0.21918473 0.03513957 0.61768848 0.66459646 0.02862881 0.54438359
 0.33325617 0.51741417 0.02941497 0.27766815 0.40673319 0.5084996 ]","[0.77231331 0.78815663 0.60981625 0.32591932 0.88004556 0.27863763
 0.9091782  0.87233298 0.08523764 0.29691836 0.82163924 0.63211445]","[0.69302068 0.17533509 0.79395593 0.93606501 0.17177615 0.76700068
 0.27411854 0.33407885 0.67777448 0.80389312 0.5466674  0.06178294]","[0.77127587 0.01623322 0.00238032 0.34433273 0.40590404 0.93518348
 0.97425004 0.99222636 0.08600201 0.95191726 0.32399871 0.72288316]","[0.58609158 0.62591379 0.08506646 0.9650728  0.96582085 0.81445671
 0.66630284 0.83511767 0.51033229 0.02227279 0.66498802 0.9463317 ]","[0.48274652 0.22433546 0.45283525 0.06301522 0.21900737 0.4624575
 0.27827802 0.5197241  0.10332808 0.77211962 0.28883952 0.30924892]","[0.30616012 0.98402471 0.54989182 0.6906434  0.90450025 0.74551378
 0.87538657 0.63182034 0.79906078 0.28652104 0.24352212 0.33025958]","[0.48592307 0.26796483 0.66551387 0.9876412  0.29200989 0.64060385
 0.81579912 0.20599533 0.85165481 0.70252845 0.0622249  0.34622035]","[0.00118073 0.13944888 0.58095348 0.61165959 0.4796961  0.67249601
 0.92668408 0.39379125 0.1475044  0.09300924 0.06495864 0.09432623]"
"[0.75211254 0.0955885  0.27961513 0.48760777 0.09382268 0.38301793
 0.48396503 0.40760601 0.51198509 0.01517896 0.89615505 0.4194705 ]","[0.81027893 0.89902646 0.17006529 0.4055272  0.1049886  0.79930845
 0.69925707 0.39506784 0.02193258 0.14740932 0.71635712 0.02038491]","[0.28355555 0.81582263 0.50199907 0.69286597 0.12154879 0.15359327
 0.71778049 0.00691221 0.44503288 0.23503668 0.84970021 0.67586841]","[0.92243226 0.45723581 0.74149002 0.90731548 0.46069242 0.07519209
 0.65102658 0.38886262 0.22748487 0.88025989 0.70091086 0.38301541]","[0.52848579 0.80196705 0.52939288 0.42411759 0.99387573 0.75565278
 0.10362977 0.6441077  0.46733406 0.64380354 0.08323529 0.77524572]","[0.40355064 0.69226879 0.50691113 0.94236031 0.46843888 0.59304647
 0.8564704  0.8665688  0.52942667 0.58548516 0.21191069 0.30418644]","[0.89402608 0.29568109 0.17953396 0.74244644 0.03478081 0.08376951
 0.13079728 0.09997324 0.56541954 0.05744331 0.35239354 0.40232083]","[0.80257255 0.17318253 0.12752515 0.40555261 0.84167493 0.42757322
 0.67901435 0.82438931 0.14145236 0.92746821 0.07978674 0.09500531]","[0.2064665  0.62077272 0.49806132 0.62415902 0.795624   0.99728815
 0.12582886 0.15562794 0.05186106 0.60942096 0.7456774  0.07213998]","[0.60191179 0.29786654 0.72432868 0.04055969 0.32162973 0.82975392
 0.82079202 0.23237159 0.81551829 0.87311422 0.96200778 0.38356763]","[0.25824487 0.67823429 0.14989107 0.41394903 0.95446172 0.66221862
 0.4884926  0.00959124 0.80153006 0.39966545 0.35416345 0.39092179]","[0.42389012 0.90949835 0.28053015 0.66735776 0.09783432 0.78908777
 0.24437784 0.44451394 0.45793284 0.12120538 0.87214856 0.85488207]"
"[0.26738217 0.96839847 0.25648834 0.4568256  0.21146702 0.03113375
 0.67546442 0.64344775 0.13753552 0.9699713  0.072929   0.3617856 ]","[0.33004399 0.1399207  0.06095552 0.85759941 0.66412461 0.42054423
 0.58558535 0.18441743 0.74058904 0.68914689 0.19463171 0.04140481]","[0.94349537 0.41632035 0.69606839 0.72109136 0.00489735 0.441576
 0.98634537 0.20013154 0.60694277 0.72713779 0.49348333 0.98230969]","[0.56966632 0.39345876 0.81890694 0.21277233 0.26085041 0.19302503
 0.11913022 0.55867123 0.13331774 0.42088923 0.4492942  0.02003787]","[0.21476427 0.9345708  0.57612512 0.43762058 0.51770113 0.85582689
 0.73173094 0.15658863 0.41946367 0.41831386 0.20406989 0.23941997]","[0.7886701  0.24697716 0.6259053  0.60223489 0.37387293 0.81702873
 0.19136971 0.41066121 0.16890348 0.59710292 0.58727733 0.12454344]","[0.42042524 0.81627999 0.65596803 0.86195471 0.38475878 0.1986415
 0.86256027 0.6831658  0.37508161 0.93636473 0.64955878 0.11091168]","[0.10925223 0.15614104 0.91718116 0.54971451 0.06630477 0.89997185
 0.74378717 0.24460302 0.88260845 0.0774799  0.34728475 0.50876421]","[0.39245213 0.67948043 0.89436421 0.11655855 0.8330846  0.12745239
 0.75655989 0.10322651 0.91984531 0.79947709 0.35315875 0.29478114]","[0.13410455 0.93905618 0.44032068 0.20402199 0.07860291 0.29307179
 0.0664314  0.48260389 0.56734428 0.94980082 0.12165317 0.75320032]","[0.8833611  0.95239448 0.62607129 0.25938234 0.42930344 0.49674117
 0.91887517 0.94090825 0.28781389 0.7328627  0.71452683 0.73298077]","[0.35120652 0.72220131 0.43502275 0.19182917 0.47063988 0.48997813
 0.67273602 0.58532913 0.70783561 0.612779   0.91646829 0.37806737]"
"[0.68119326 0.52258385 0.6253976  0.59112475 0.92911285 0.00556232
 0.28977912 0.86976172 0.4665137  0.5567782  0.44471197 0.2195988 ]","[0.36164415 0.88080599 0.82555851 0.28407681 0.25198642 0.77225029
 0.61633876 0.02814276 0.7807234  0.39544372 0.73531405 0.05554336]","[0.39392349 0.07797502 0.03959189 0.29618904 0.84899512 0.69898746
 0.54703429 0.22986515 0.73932137 0.81109156 0.60858989 0.25428089]","[0.71910486 0.73917384 0.39993622 0.16804215 0.15316043 0.68656235
 0.01969877 0.86765388 0.67359115 0.91533398 0.97214616 0.61291239]","[0.73876186 0.17096813 0.87137115 0.55157492 0.97435412 0.25014224
 0.89022248 0.0541212  0.93860913 0.8624973  0.73818245 0.42375876]","[0.54619515 0.98534231 0.84850833 0.03059692 0.07056063 0.06938982
 0.73596759 0.3083948  0.74313503 0.04778732 0.21795736 0.12102567]","[0.47055222 0.97212135 0.2437938  0.44569345 0.10590621 0.09988891
 0.7077595  0.11384985 0.67931839 0.8870067  0.33772769 0.66770319]","[0.72530922 0.93080975 0.5969392  0.47086912 0.06211828 0.68372888
 0.72497216 0.90166095 0.81055335 0.67104287 0.83355711 0.97479779]","[0.31760034 0.59150902 0.30232797 0.21274642 0.6044414  0.02070525
 0.22925391 0.42850414 0.78986231 0.81333865 0.44010237 0.41370671]","[0.37790612 0.30908222 0.59395435 0.65234221 0.04784765 0.15458295
 0.12656145 0.93055308 0.61727207 0.61820163 0.92388204 0.52953876]","[0.93602765 0.52161477 0.78005412 0.29130898 0.90685218 0.41110087
 0.2357217  0.19521116 0.26441686 0.72607366 0.27183817 0.5138937 ]","[0.27685114 0.9814698  0.07735237 0.67453647 0.38725756 0.35296141
 0.91512568 0.36534148 0.00179284 0.88676839 0.31008797 0.68045991]"
"[0.35755381 0.42774017 0.33499313 0.81055413 0.18516141 0.96540814
 0.46319458 0.07030763 0.602883   0.02733022 0.0163919  0.8449398 ]","[0.31193694 0.96747422 0.34203826 0.93477169 0.46224867 0.99113091
 0.10220836 0.97733984 0.41329467 0.99721728 0.07048201 0.17009168]","[0.78219223 0.8887415  0.41738062 0.15889872 0.68500214 0.52985197
 0.22180991 0.24334099 0.83940146 0.66696647 0.26844675 0.05817685]","[0.05555436 0.17129695 0.97519451 0.10009412 0.12298497 0.68480067
 0.01345626 0.48959697 0.7705511  0.53334498 0.11803602 0.07584138]","[0.3839049  0.37676333 0.17359742 0.22045275 0.38654947 0.3657042
 0.09111284 0.19857874 0.45186061 0.96348109 0.9343185  0.61156595]","[0.43875184 0.71812664 0.24734359 0.5912395  0.45766305 0.8835312
 0.49338129 0.38976158 0.13361181 0.24262037 0.82165042 0.10492956]","[0.26136166 0.14392183 0.02422877 0.5910657  0.64609603 0.35430442
 0.16455977 0.39864733 0.85911631 0.30907079 0.69701803 0.47844877]","[0.16142698 0.36742107 0.64419279 0.22241798 0.10625296 0.80441065
 0.56578431 0.27260001 0.28665882 0.5405002  0.9110049  0.85730824]","[0.77468053 0.2340817  0.91787316 0.7452222  0.46038663 0.93259225
 0.4185756  0.45301953 0.93428976 0.33417269 0.29495685 0.71454108]","[0.55349327 0.19670219 0.35354139 0.66127166 0.72370256 0.8196956
 0.48234422 0.31446687 0.26740602 0.36731998 0.13704694 0.20852223]","[0.25785792 0.57979029 0.58376219 0.21923616 0.5443205  0.86430852
 0.44116676 0.81804564 0.01784236 0.70919741 0.69053513 0.44385295]","[0.97551104 0.65441567 0.52279792 0.51765526 0.12893795 0.93981858
 0.4084625  0.09457849 0.76740631 0.83081293 0.32995793 0.14869778]"
"[0.86986815 0.51118907 0.18418217 0.03638455 0.88669215 0.82407453
 0.89127227 0.32687839 0.66442538 0.7846446  0.98868703 0.58176497]","[0.2768104  0.15409392 0.00304732 0.56531946 0.4023012  0.30099982
 0.69735145 0.83495738 0.04220578 0.39763766 0.41668791 0.87196142]","[0.1267694  0.93575094 0.54232212 0.26265977 0.69294603 0.56397259
 0.57230087 0.63509644 0.32923842 0.91444109 0.94809563 0.80408095]","[0.04506927 0.54598151 0.46229368 0.99909527 0.48704321 0.64159148
 0.39531018 0.56027735 0.29661948 0.4309668  0.56811839 0.10259151]","[0.58130109 0.74040712 0.70771591 0.70678602 0.97984372 0.90967017
 0.8073045  0.33237409 0.91282348 0.49934708 0.91020227 0.87495861]","[0.86778979 0.92134834 0.18375036 0.08330139 0.83499278 0.24225996
 0.06096786 0.28004183 0.09979899 0.15396073 0.62249977 0.68942672]","[0.60613551 0.91774657 0.87480609 0.33173962 0.17741844 0.34748226
 0.33670374 0.26321533 0.95261186 0.62113177 0.22657126 0.80953035]","[0.10967989 0.29060448 0.18589685 0.20367509 0.31608417 0.89067796
 0.77007893 0.07168141 0.74884835 0.29135789 0.0321556  0.43534357]","[0.04731198 0.69551385 0.40437195 0.56859512 0.64476891 0.81077099
 0.51997603 0.69102959 0.09096227 0.39620454 0.81536027 0.74382718]","[0.91184959 0.85196559 0.95610059 0.09592897 0.23530053 0.66329615
 0.10224698 0.46403125 0.0777469  0.54915588 0.54151535 0.0223958 ]","[0.73559971 0.78348795 0.26216365 0.91689846 0.68427974 0.31042443
 0.06130776 0.18407305 0.4011974  0.41829708 0.61287241 0.98085006]","[0.03852676 0.1472495  0.6020303  0.10264029 0.15561058 0.27891252
 0.89644542 0.62735531 0.55031743 0.42203776 0.15572725 0.30348852]"
"[0.73146849 0.88504318 0.90938701 0.02464948 0.26981636 0.94924964
 0.13949159 0.82515159 0.73914287 0.75003525 0.65712674 0.85379163]","[0.45696533 0.15387259 0.27368837 0.48560312 0.32932808 0.59544686
 0.87774294 0.93025178 0.67707006 0.99870354 0.6433931  0.92021175]","[0.56031159 0.59169863 0.66224899 0.19817842 0.89648605 0.46636897
 0.16138786 0.22672474 0.90463541 0.3059757  0.49758063 0.46962739]","[0.28953829 0.0162347  0.15000439 0.95098066 0.2608852  0.48423708
 0.47497492 0.36947245 0.09650215 0.74629809 0.65666337 0.88399037]","[0.11793805 0.14286719 0.41144944 0.2302714  0.56291341 0.94518785
 0.84117763 0.48515702 0.46555967 0.22519395 0.89455238 0.82537308]","[0.64048023 0.09217724 0.58159446 0.67942481 0.00652485 0.42153103
 0.75536795 0.44738814 0.00470987 0.26294407 0.10739416 0.72030934]","[0.58927149 0.43860769 0.15627158 0.64806074 0.21587009 0.97219202
 0.56729607 0.42833604 0.99345135 0.34083117 0.40700428 0.47036206]","[0.39655701 0.30394659 0.11342058 0.74951635 0.75362552 0.10881169
 0.18901445 0.36149961 0.82885938 0.60461776 0.26527359 0.45918225]","[0.79726826 0.06562137 0.55614727 0.23264568 0.59638918 0.30343349
 0.82671015 0.32430066 0.9961552  0.21104329 0.78051995 0.52582953]","[0.6068747  0.64787009 0.85812498 0.24605678 0.39122922 0.38515488
 0.75213944 0.93566962 0.80507851 0.02569082 0.41636776 0.9411457 ]","[0.2181387  0.87300452 0.46463458 0.13935736 0.95613137 0.69606878
 0.31095931 0.00992733 0.22777043 0.66791744 0.47853161 0.33582996]","[0.97989557 0.48291986 0.3742875  0.31262091 0.19052864 0.72303347
 0.15797001 0.0375294  0.67709303 0.01310034 0.75738579 0.42956524]"
"[0.06390422 0.39467042 0.96517756 0.22549783 0.32141216 0.03795893
 0.07026699 0.00537273 0.22002522 0.19438815 0.27815028 0.44545267]","[0.66954487 0.29601407 0.93376377 0.01654055 0.85773983 0.61726313
 0.67453055 0.356986   0.30273214 0.10646282 0.93043307 0.28104834]","[0.23670975 0.39793348 0.9989289  0.75238777 0.24234875 0.87218439
 0.84418278 0.85767534 0.66166558 0.05130416 0.64332053 0.43852659]","[0.82986367 0.82594217 0.12354514 0.17492836 0.10335331 0.71311462
 0.68905826 0.79602545 0.44386504 0.10278943 0.13869991 0.40300187]","[0.55162771 0.53727738 0.65379044 0.1065288  0.064755   0.3483077
 0.15341762 0.67059465 0.88633225 0.58215588 0.08213554 0.52059152]","[0.06831721 0.45728842 0.55299379 0.76313983 0.01925967 0.77064348
 0.60235785 0.87419407 0.23934404 0.65186341 0.56611578 0.04307873]","[0.30872609 0.36113668 0.06677487 0.26299642 0.58249075 0.04937841
 0.57666815 0.3806141  0.01508765 0.37778888 0.02021919 0.3100263 ]","[0.16975487 0.1412229  0.96811194 0.25601976 0.14537815 0.6104963
 0.23646379 0.82644555 0.36731957 0.51256722 0.02747785 0.48570986]","[0.4694712  0.4357856  0.56101405 0.49807069 0.90649368 0.54486321
 0.63893612 0.34115215 0.24903901 0.42087919 0.83037562 0.34985552]","[0.0496661  0.20990949 0.73306141 0.99195905 0.37764009 0.94027425
 0.75272237 0.63099274 0.33549239 0.29323575 0.69355059 0.52145878]","[0.78276764 0.58680344 0.99835363 0.95482336 0.95091253 0.2956363
 0.81752903 0.52273265 0.30853165 0.7953204  0.37597634 0.10762185]","[0.24992766 0.92279307 0.57222807 0.5170423  0.22343521 0.07636074
 0.90371285 0.3729001  0.28553872 0.24550882 0.91077667 0.50964766]"
