[0.07517249 0.40992757 0.48997629 0.53058283 0.99868784 0.44833134],[0.55963158 0.60259485 0.12348737 0.78544849 0.54834781 0.19435464],[0.1266848  0.84413102 0.41981509 0.10360491 0.43834511 0.61705083],[0.56024015 0.46455826 0.56681066 0.39871406 0.3984705  0.75933214],[0.34363166 0.98695992 0.8678991  0.57179503 0.24019093 0.98967618],[0.48856477 0.05604301 0.15204098 0.13783122 0.70441771 0.59473237]
[0.57960784 0.13118655 0.67661805 0.54116147 0.0927074  0.58846203],[0.08865172 0.15509307 0.48900411 0.22367986 0.98949447 0.81338288],[0.80159898 0.03000298 0.40177104 0.52065896 0.9889288  0.78064817],"[2.98481708e-01 5.46017638e-01 6.84981897e-01 3.09009844e-04
 8.27047290e-01 3.88355184e-01]",[0.34284812 0.23389931 0.65150989 0.41621306 0.94617465 0.54463087],[0.80067803 0.72230139 0.70485181 0.30561685 0.00704963 0.51860274]
[0.66789484 0.89740695 0.09440952 0.43643988 0.6937738  0.31784663],[0.6834883  0.61757611 0.30611666 0.88901968 0.61457189 0.56827484],[0.0401487  0.84987332 0.90643137 0.71866042 0.46352183 0.05952256],[0.40785066 0.50083776 0.12991731 0.10615712 0.38548851 0.866171  ],[0.33093139 0.23679582 0.03532891 0.30982388 0.80749578 0.84228979],"[1.52265341e-01 6.57040372e-01 4.98296890e-01 4.79029887e-01
 1.48865961e-04 3.53971298e-01]"
[0.97452448 0.74710478 0.68001006 0.11727083 0.19126726 0.5224151 ],[0.27500123 0.06699756 0.47936798 0.10085763 0.99462559 0.01520839],[0.8228448  0.90259841 0.80239594 0.78026846 0.52392511 0.08110693],[0.95651694 0.28710403 0.92177156 0.73765359 0.18087536 0.65685476],[0.78651968 0.05867125 0.81002517 0.60497833 0.88429354 0.64120432],[0.3775657  0.91642035 0.23238884 0.40878149 0.52822721 0.61001151]
[0.49040952 0.29143225 0.95717363 0.28456419 0.77919788 0.62524028],[0.46500239 0.46364266 0.69859622 0.76459446 0.28616397 0.12434042],[0.34628778 0.57878552 0.58474184 0.06948798 0.46328676 0.67401562],[0.32998169 0.17859732 0.11538312 0.06118991 0.04579843 0.84866716],[0.93673079 0.97068903 0.11512922 0.03120399 0.19716968 0.72969506],[0.03907441 0.44887413 0.6877963  0.49722819 0.50896421 0.40322002]
[0.12711659 0.1331498  0.62926002 0.38282176 0.78747229 0.30165541],[0.4351808  0.60271554 0.84230276 0.79956245 0.39193404 0.2310399 ],[0.34717379 0.03192005 0.72963298 0.45520211 0.53883618 0.6488503 ],[0.41940102 0.67664748 0.24414578 0.37257553 0.34416695 0.62061811],[0.42122685 0.61785744 0.90883425 0.45388109 0.75956662 0.16007785],[0.99201958 0.60831817 0.66958271 0.68960932 0.15390675 0.81545978]
[0.6204728  0.4874967  0.97439557 0.02473995 0.96244012 0.731902  ],[0.1158815  0.98996571 0.11870044 0.36741833 0.79240293 0.64246832],[0.4416864  0.36615566 0.75770923 0.48106303 0.69210897 0.3924187 ],[0.20850317 0.71146311 0.35271506 0.14250067 0.79887847 0.24921574],[0.1152909  0.10309684 0.90840889 0.30851491 0.37873521 0.31052061],[0.44951247 0.35845049 0.96617221 0.31822077 0.62551169 0.57653906]
[0.96291786 0.64680754 0.80251573 0.15988843 0.9915649  0.91214867],[0.67869209 0.54462912 0.22386183 0.44864147 0.64396257 0.15860868],[0.8281202  0.47958948 0.37499343 0.58961714 0.62464703 0.91277408],[0.96278924 0.24275737 0.89400815 0.64200958 0.23967754 0.21511601],[0.79778914 0.40482097 0.30653943 0.98570126 0.41409097 0.30555505],[0.46406505 0.71451024 0.37340372 0.46561162 0.64986482 0.71762247]
[0.40508728 0.0873569  0.71029686 0.5307521  0.26819552 0.67060421],"[9.93217393e-01 9.62482734e-01 7.68626921e-01 9.85995359e-01
 3.46665339e-04 7.34054829e-01]",[ 0.19376036  0.86367858 -0.06701634 -0.03114702  0.08239858  0.06621354],[0.26367831 0.76490427 0.67833316 0.31582134 0.78642593 0.25592481],[0.03431746 0.34906521 0.61521642 0.60907551 0.30461409 0.94996313],[0.81927987 0.57274337 0.59946754 0.18427038 0.40767189 0.88696921]
[ 0.07916394 -0.1748627   0.29220019 -0.23237314 -0.0523224   0.14506249],[0.95654853 0.08823943 0.37402373 0.78295085 0.71784625 0.74756617],[0.4126071  0.92443077 0.32577032 0.54205082 0.92203078 0.59677783],[ 0.64051945  0.59953788  0.24285412 -0.21790726  0.63400659 -0.16840138],[-0.13968749  0.19277205  0.02363628  0.36552409 -0.2352496  -0.20398073],[-0.38700214 -0.08522639  0.10922318  0.03284485  0.0472968   0.30158408]
"[ 1.14635183e-05 -6.49185715e-02  4.73103246e-02  1.88541081e-02
  8.43027219e-07  4.16524634e-06]"
