[0.87207625 0.49762146 0.72247368 0.11447583 0.02217078 0.97091369],[0.19178325 0.8724397  0.85197931 0.6952465  0.41881846 0.32656512],[0.20612853 0.55598959 0.28891214 0.86737273 0.55671134 0.5926949 ],[0.46379463 0.46359798 0.58426719 0.42188824 0.85457783 0.88174809],[0.15753509 0.37180336 0.46277281 0.07605757 0.83243479 0.62775668],[0.05702104 0.40274452 0.69760785 0.34860689 0.86021691 0.6027262 ],[0.81424078 0.20682243 0.23414706 0.20837105 0.46351577 0.5296923 ],[0.43289978 0.96057358 0.44915945 0.60397056 0.55635954 0.06612158],[0.55858402 0.11489612 0.39178667 0.58652996 0.61888881 0.93645974],[0.9452267  0.64069833 0.41268013 0.10767785 0.5579056  0.03324209],[0.64701718 0.1868811  0.80422946 0.25966393 0.04971786 0.70270491],[0.42808356 0.07120336 0.93533267 0.7353294  0.2925281  0.64428632]
"[0.23476337 0.19411862 0.17084814 0.06135595 0.00280991 0.0533619
 0.45238544 0.0309634  0.73171847 0.16217345 0.20261887 0.30922599]","[0.97986361 0.48371802 0.97509826 0.97161373 0.09823595 0.75802391
 0.45196774 0.7247147  0.12569299 0.86388982 0.45968133 0.52427037]","[0.35745617 0.50486059 0.41260292 0.05644517 0.91831997 0.01693749
 0.79949146 0.0182144  0.08940024 0.48851123 0.07935119 0.28188859]","[0.33615593 0.55615874 0.97193006 0.84300186 0.11942124 0.2962378
 0.07699047 0.59079556 0.46620767 0.15583905 0.02632672 0.6856571 ]","[0.94384747 0.59923782 0.57602141 0.01275745 0.22095261 0.91371115
 0.25268511 0.20080483 0.1974014  0.46012573 0.66337181 0.28593443]","[0.66607738 0.33476971 0.32304779 0.12733635 0.23896221 0.143039
 0.1084722  0.27367926 0.37599506 0.14647192 0.98452887 0.10879633]","[0.5841346  0.86157056 0.58833474 0.37747982 0.15817388 0.40248554
 0.26221078 0.87570899 0.43046354 0.56605606 0.1970547  0.37452613]","[0.45464541 0.62365361 0.74993638 0.39490713 0.09367047 0.58889662
 0.38445002 0.55324678 0.3931342  0.51942384 0.7492989  0.53356878]","[0.42091271 0.40932942 0.51222516 0.78992484 0.5743969  0.53920466
 0.92145564 0.0382902  0.28603383 0.2396614  0.74043662 0.22634539]","[0.04200548 0.87785538 0.1365802  0.71687591 0.62159803 0.83040659
 0.50260653 0.17415805 0.47388968 0.06572371 0.68267605 0.41340461]","[0.26473995 0.96337402 0.53296214 0.6722256  0.91664898 0.89318426
 0.72622811 0.0039796  0.47342051 0.14702639 0.89951418 0.78767426]","[0.19966443 0.81130358 0.76638327 0.17657255 0.75937718 0.83757458
 0.76038073 0.37613154 0.34621031 0.57472552 0.98140906 0.37156282]"
"[0.4193772  0.5142069  0.76215387 0.19234675 0.10203381 0.61171234
 0.77026857 0.76688689 0.67373463 0.77868199 0.01385745 0.64185234]","[0.24973815 0.4388062  0.69242926 0.30843291 0.27720083 0.41548427
 0.40186597 0.49590651 0.8259592  0.85053694 0.21438962 0.5191629 ]","[0.35510711 0.29310107 0.14522533 0.09498308 0.93418306 0.68444436
 0.79412341 0.58650527 0.13602965 0.01218311 0.54840125 0.26275751]","[0.1620451  0.03915206 0.61544358 0.77472082 0.6486107  0.56788784
 0.42669538 0.39679495 0.71159028 0.58156674 0.08322417 0.49651872]","[0.86101987 0.89360438 0.81150429 0.92678382 0.59548651 0.35551047
 0.63306161 0.97954638 0.74446534 0.74576368 0.26331534 0.30136483]","[0.73677364 0.60272559 0.04216723 0.91708355 0.9537199  0.44369793
 0.7900792  0.87968243 0.17552619 0.96524163 0.98613118 0.35205764]","[0.05444828 0.72114285 0.29487878 0.235364   0.52780028 0.63094737
 0.1204685  0.92357516 0.01831502 0.28407246 0.03262733 0.26288159]","[0.14536119 0.07477    0.21914263 0.58054684 0.13435078 0.89411666
 0.4287833  0.62194543 0.45922265 0.6425423  0.41247575 0.85152433]","[0.56245843 0.83302063 0.72136756 0.85434696 0.44738507 0.78258171
 0.38634879 0.96155989 0.68212654 0.17598141 0.41328287 0.04288091]","[0.75653589 0.95528533 0.49902458 0.08577224 0.80910154 0.8149635
 0.79444344 0.60502854 0.12933137 0.55778614 0.24934263 0.63132621]","[0.83565611 0.39933415 0.90807174 0.01233929 0.97920708 0.5525558
 0.44631487 0.25849382 0.06742506 0.58541675 0.3502751  0.33596416]","[0.87953517 0.55502214 0.28578353 0.43254881 0.04473618 0.75725365
 0.76131136 0.92598571 0.96179214 0.76413872 0.26180027 0.39139862]"
"[0.67888943 0.07542122 0.46750339 0.36967652 0.09958493 0.17727038
 0.44797517 0.51983366 0.26184688 0.45940381 0.21806149 0.64006297]","[0.50855838 0.98426606 0.19599382 0.0677633  0.39857039 0.50109602
 0.9334292  0.36484916 0.3175213  0.58023811 0.80523028 0.32370271]","[0.63820533 0.96123154 0.34610568 0.32148192 0.08118864 0.19614261
 0.53274951 0.2443962  0.30410847 0.90650524 0.58299402 0.4931915 ]","[0.56689475 0.51034135 0.11433101 0.66841594 0.49748087 0.49781426
 0.54348704 0.44231131 0.10772909 0.31251117 0.75314416 0.19091983]","[0.42523383 0.54378657 0.86623399 0.18002012 0.56267157 0.71428726
 0.21843688 0.2642384  0.00781446 0.26645357 0.91746554 0.62799435]","[0.24394151 0.94962207 0.73134887 0.65958979 0.61216918 0.90771957
 0.91062851 0.37317797 0.85747887 0.30552662 0.95739445 0.69405821]","[0.31057188 0.75903475 0.52775483 0.43846531 0.10136592 0.05950333
 0.39828484 0.88873789 0.55281167 0.47879162 0.07384053 0.48016267]","[0.31909691 0.10966963 0.74684369 0.30890343 0.9772195  0.52657177
 0.30943127 0.77019932 0.02837087 0.62703251 0.85378766 0.1750051 ]","[0.01426269 0.76704546 0.38658631 0.2294123  0.25774243 0.04702687
 0.82453163 0.42026374 0.06069936 0.2436963  0.35985426 0.02108627]","[0.26127161 0.9975881  0.62132971 0.58706848 0.65364335 0.90209957
 0.96235991 0.30112201 0.80398612 0.1740705  0.60946482 0.22667937]","[0.12413493 0.92344762 0.68358474 0.96583984 0.00633203 0.47605072
 0.70547278 0.479651   0.75987749 0.71486529 0.26004511 0.92598603]","[0.96967934 0.60998749 0.05053697 0.94045164 0.28357493 0.36152353
 0.47295431 0.38880086 0.5369794  0.42101164 0.08434831 0.6295125 ]"
"[0.94003408 0.9573128  0.69785154 0.13017303 0.62586111 0.23700674
 0.65316066 0.65279896 0.02455082 0.00434353 0.99668994 0.09032154]","[0.78202748 0.11189658 0.89057804 0.5685087  0.43591959 0.30733833
 0.81734625 0.96517549 0.21820326 0.09617413 0.86636605 0.50854617]","[0.93603928 0.15506623 0.74374434 0.79722803 0.97001542 0.24416435
 0.94593869 0.71366716 0.97099929 0.59912512 0.94191167 0.33126817]","[0.27211409 0.40805073 0.90689486 0.57929646 0.7818929  0.37191841
 0.16840398 0.00639476 0.75715308 0.2613837  0.72433509 0.84710634]","[0.44613755 0.48227857 0.13984377 0.34962465 0.72763867 0.42833346
 0.04977376 0.8108159  0.12059861 0.37174916 0.60817456 0.8621756 ]","[0.58855918 0.70336821 0.32371851 0.3521784  0.12475799 0.43437071
 0.43121414 0.72459926 0.17867785 0.40968015 0.4320132  0.62397754]","[0.03579799 0.20676324 0.82818552 0.1940709  0.66108083 0.83254851
 0.61031035 0.7320749  0.56436927 0.41053163 0.45214504 0.27946617]","[0.42025911 0.817027   0.05196202 0.14878726 0.05469985 0.03146649
 0.24484995 0.5964391  0.15794499 0.27122942 0.38841627 0.07210934]","[0.27508756 0.78490494 0.73124943 0.87085008 0.51965344 0.35432546
 0.59726778 0.09622064 0.94523219 0.61087631 0.61667147 0.58796997]","[0.46163533 0.27891213 0.48474555 0.25181782 0.8492432  0.43047699
 0.65078269 0.73756835 0.9664659  0.9989539  0.12307987 0.06186551]","[0.63164016 0.64572063 0.57632854 0.44017554 0.44616561 0.49980786
 0.64106354 0.54179936 0.73200955 0.36188296 0.71539409 0.58572474]","[0.81842458 0.10259497 0.49061379 0.30691788 0.94604725 0.21866971
 0.23738454 0.72641359 0.50591423 0.43640523 0.18708591 0.39576952]"
"[0.63600988 0.64286263 0.7564252  0.2283094  0.33602675 0.43584059
 0.37695784 0.18494829 0.06890402 0.73449098 0.7924657  0.91119924]","[0.32445519 0.64910102 0.34291666 0.38698516 0.19148839 0.98815392
 0.67584334 0.21395859 0.07328706 0.07977443 0.01113702 0.7756955 ]","[0.01970541 0.73595043 0.85285296 0.11484871 0.08738258 0.19948956
 0.33974992 0.44129669 0.76767744 0.47552531 0.67536427 0.53811872]","[0.99949711 0.76392399 0.3288351  0.70897464 0.41243734 0.14330377
 0.1301067  0.82342119 0.46162799 0.317955   0.02476946 0.88656036]","[0.06360607 0.88151663 0.51582083 0.93989451 0.23191582 0.31307555
 0.79278498 0.01310757 0.23523931 0.62349032 0.63168437 0.71010846]","[0.69974777 0.50190678 0.10226214 0.66945966 0.15292815 0.69940627
 0.64814317 0.70436272 0.608696   0.13940269 0.16127211 0.3617216 ]","[0.9933177  0.72247014 0.19846889 0.49192977 0.24728531 0.02350786
 0.37842252 0.82230015 0.73124426 0.9573589  0.75295825 0.66491477]","[0.41174365 0.01656452 0.00341414 0.66605968 0.37278344 0.79602329
 0.3319507  0.87414238 0.13977341 0.14401122 0.24537341 0.48264252]","[0.48608336 0.73739964 0.52802692 0.06813692 0.94541423 0.40794831
 0.21748609 0.33453782 0.58149024 0.63880336 0.75385966 0.3999234 ]","[0.21267523 0.27535592 0.39008848 0.87410098 0.93393157 0.82491126
 0.58488535 0.42247435 0.00111728 0.56639243 0.15494028 0.065463  ]","[0.48329089 0.29314261 0.21285046 0.09888956 0.32460824 0.37330743
 0.04103904 0.32138493 0.07286959 0.09521016 0.74054113 0.73725656]","[0.06996885 0.46720862 0.59941922 0.29506337 0.61968764 0.6114167
 0.93203411 0.07212204 0.27626489 0.95443087 0.9445524  0.5115088 ]"
"[0.60992844 0.7482311  0.44119587 0.16828995 0.70285875 0.16975766
 0.05754283 0.61112403 0.92909502 0.29169033 0.50953022 0.23603025]","[0.16425605 0.01360135 0.5834891  0.84292373 0.60787739 0.8661534
 0.28543596 0.24684666 0.76614649 0.83076203 0.53179948 0.06797653]","[0.91184295 0.57644781 0.28993996 0.35479315 0.79091543 0.18969584
 0.12842406 0.17122039 0.14192057 0.76401722 0.64494156 0.33103047]","[0.457821   0.68298875 0.58139367 0.05021363 0.77645742 0.95109713
 0.84349842 0.25904237 0.91699878 0.75280832 0.71829661 0.83973119]","[0.37550512 0.96491266 0.67227012 0.29013886 0.04274731 0.74425701
 0.79637358 0.48837321 0.04093367 0.02180772 0.03149388 0.07237108]","[0.77515847 0.601082   0.15544277 0.68656533 0.07653656 0.05464391
 0.66662832 0.41904961 0.30578109 0.46021247 0.16373092 0.12249333]","[0.92874346 0.91317223 0.05505855 0.44750177 0.10885671 0.14058691
 0.5104711  0.64978396 0.29961495 0.30978553 0.60604171 0.58178304]","[0.19911521 0.3188784  0.45515295 0.01841781 0.57823186 0.3852256
 0.34961767 0.09174519 0.16310207 0.43734662 0.52056373 0.408555  ]","[0.06472437 0.19748079 0.93384379 0.06707818 0.21779093 0.99461367
 0.65619484 0.93719181 0.00616529 0.90167931 0.42630544 0.42634908]","[0.19331106 0.39603769 0.45522869 0.65445618 0.64665741 0.10277142
 0.76579725 0.5622406  0.42974194 0.6849129  0.50970819 0.5212144 ]","[0.85425804 0.56885468 0.37942993 0.21260614 0.40889206 0.59839393
 0.96121077 0.62715366 0.7096861  0.71808507 0.98650009 0.06814884]","[0.46691054 0.30000758 0.12074567 0.98985855 0.18320535 0.30329874
 0.26354906 0.16134406 0.18891567 0.9833572  0.85346925 0.85285814]"
"[0.16035448 0.85883835 0.99476918 0.67686562 0.70902789 0.34025053
 0.25895373 0.30475332 0.53016084 0.24261489 0.59236741 0.48097869]","[0.95650809 0.84383733 0.52476035 0.60365194 0.92137847 0.32043678
 0.53401263 0.62629528 0.37220413 0.32119876 0.00482224 0.938263  ]","[0.14898203 0.71340618 0.88220669 0.79333199 0.53373253 0.17665193
 0.10168966 0.66352024 0.05488375 0.37477022 0.03817829 0.15160634]","[0.03913031 0.4521822  0.11216107 0.53077316 0.22558607 0.72307608
 0.75084126 0.66091726 0.09845122 0.00387684 0.07064971 0.04719215]","[0.20302322 0.64946235 0.46376286 0.24460733 0.62770852 0.75349255
 0.78486424 0.27119397 0.76146788 0.93610314 0.63893518 0.23526822]","[0.84006713 0.45334485 0.46505612 0.64605512 0.97507539 0.71953445
 0.34499725 0.21198683 0.88443507 0.01430174 0.13207854 0.08149583]","[0.64571078 0.12842902 0.4462302  0.0770237  0.82043118 0.38351667
 0.8916216  0.3097734  0.23515506 0.8080892  0.26125992 0.62414331]","[0.39975891 0.37308213 0.61101814 0.41525689 0.11527689 0.46359816
 0.21880256 0.56886654 0.51852241 0.56868831 0.73721121 0.11516904]","[0.05146414 0.94613637 0.80031412 0.6451     0.25778773 0.53342634
 0.64515927 0.77068709 0.11468481 0.36065251 0.05092113 0.45373651]","[0.44884819 0.9036684  0.89674255 0.86412294 0.82659283 0.01211237
 0.55756792 0.12219663 0.60753765 0.83214643 0.70950198 0.42144254]","[0.39601726 0.32517162 0.281232   0.50945277 0.86883094 0.77914336
 0.61894873 0.35703059 0.75149253 0.18553376 0.74457852 0.89747082]","[0.04716715 0.6468885  0.12179291 0.06970914 0.37012196 0.01430078
 0.57260263 0.12039444 0.86905047 0.21825806 0.4332682  0.83592107]"
"[0.4698242  0.9485574  0.78351993 0.40067979 0.84088785 0.33576102
 0.39670356 0.93970683 0.16927086 0.26883462 0.98419765 0.7654395 ]","[0.71968197 0.15301536 0.06603198 0.48884698 0.01960322 0.94628435
 0.17832196 0.11277495 0.57916736 0.91997429 0.20828512 0.49192331]","[0.03530608 0.17004662 0.58159494 0.91882292 0.1255095  0.94776178
 0.59798263 0.03586616 0.3134328  0.84697549 0.74914882 0.64466137]","[0.25835481 0.1780271  0.18555981 0.03994579 0.65299492 0.63295015
 0.91892329 0.13805818 0.75850997 0.77635996 0.49545051 0.45429692]","[0.71726632 0.98264134 0.84067505 0.86296602 0.51972734 0.35255985
 0.51232836 0.56785011 0.15532582 0.63086546 0.24738977 0.50895696]","[0.84419218 0.62013776 0.72452236 0.19886613 0.06413684 0.02619806
 0.80927465 0.69378107 0.7010056  0.89050843 0.31787085 0.54161116]","[0.34148535 0.43646927 0.4184633  0.55897982 0.61407843 0.93586803
 0.14422826 0.83222056 0.12703905 0.27322087 0.30506065 0.18024811]","[0.85505011 0.30415109 0.48886915 0.78097697 0.8283974  0.04027006
 0.13274388 0.04647913 0.53838197 0.68073517 0.39872789 0.59660166]","[0.40851483 0.11999507 0.97175527 0.10603664 0.23311211 0.53297333
 0.0576321  0.22277742 0.20206414 0.73014805 0.19324529 0.34346147]","[0.27035661 0.92789145 0.6417712  0.43282068 0.29797668 0.09654344
 0.09360239 0.1059031  0.94964189 0.54330682 0.63477523 0.52225563]","[0.44469654 0.23967263 0.89384438 0.02592401 0.40820091 0.65525748
 0.81525931 0.2829616  0.08312536 0.79923394 0.68762966 0.70671666]","[0.26335038 0.07454133 0.39885646 0.74528784 0.09703566 0.11064878
 0.59329327 0.70693715 0.79496292 0.34910408 0.21449626 0.1401869 ]"
"[0.80260455 0.81826876 0.32193584 0.53449291 0.84649955 0.36945052
 0.39035249 0.89040332 0.87489647 0.15753788 0.5927506  0.08930621]","[0.09851984 0.58713595 0.20745172 0.7656755  0.59377517 0.31666649
 0.14705283 0.24913877 0.95689372 0.72049337 0.07261104 0.6585647 ]","[0.47744608 0.5199424  0.47494913 0.66004647 0.43263283 0.77408128
 0.23187281 0.72831493 0.44177551 0.02728518 0.02014812 0.71092143]","[0.10065012 0.65287042 0.75494112 0.11794968 0.98271283 0.24240269
 0.90684389 0.39859184 0.47962856 0.36803932 0.72723276 0.09081704]","[0.2131164  0.95534118 0.9355729  0.35888697 0.32816711 0.34123588
 0.65446621 0.36293581 0.25916087 0.19143471 0.84907557 0.58117341]","[0.35819244 0.12083825 0.71708147 0.82530872 0.2293725  0.47224192
 0.82374603 0.16291886 0.89362735 0.53045391 0.23873416 0.75050057]","[0.13290412 0.89829744 0.50807949 0.60125808 0.1069914  0.21123662
 0.70395915 0.38042836 0.46355957 0.84854359 0.45103484 0.53496679]","[0.95387062 0.45227996 0.36082284 0.37031301 0.69645514 0.43227346
 0.93618889 0.81982293 0.10220108 0.00246893 0.54295703 0.72118122]","[0.52383391 0.78267152 0.44737995 0.38113411 0.59223566 0.0700873
 0.34342965 0.80664808 0.38230613 0.62503916 0.65051587 0.70125695]","[0.90459812 0.41503469 0.37839724 0.77880658 0.21870326 0.1579505
 0.06895845 0.54158655 0.66860643 0.18820369 0.43867909 0.19458036]","[0.70398633 0.33854154 0.09445552 0.82651855 0.66649603 0.69275817
 0.77075523 0.76841541 0.77758423 0.07669417 0.71416168 0.51714841]","[0.68166398 0.39785723 0.69497544 0.78500678 0.19123084 0.2570068
 0.16479248 0.19998776 0.47272872 0.57025879 0.47628397 0.96818656]"
